order_id,customer_id,order_date,order_status,total_amount,subtotal,tax_amount,shipping_amount,discount_amount,payment_method,shipping_address_state,is_subscription_order,subscription_frequency,customer_type,acquisition_channel,created_at,updated_at
BS_0037_2024,CUST_BS_037,2024-01-25 00:05:01,fulfilled,58.30,53.98,4.32,0.00,0.00,credit_card,IL,false,,new,direct,2024-01-25 00:05:01,2024-01-25 07:01:55
BS_0038_2024,CUST_BS_038,2024-01-13 22:32:30,fulfilled,107.34,99.39,7.95,0.00,2.59,google_pay,NY,false,,new,google_search,2024-01-13 22:32:30,2024-01-14 08:00:33
BS_0039_2024,CUST_BS_039,2024-01-24 05:44:57,fulfilled,54.07,40.82,3.27,9.99,5.17,google_pay,CA,false,,new,tiktok_ads,2024-01-24 05:44:57,2024-01-24 21:01:22
BS_0040_2024,CUST_BS_040,2024-01-16 18:30:08,fulfilled,120.16,111.26,8.90,0.00,15.71,apple_pay,WA,false,,new,word_of_mouth,2024-01-16 18:30:08,2024-01-16 20:27:20
BS_0041_2024,CUST_BS_041,2024-01-11 15:20:19,fulfilled,95.85,88.75,7.10,0.00,13.23,paypal,IL,false,,new,podcast_sponsor,2024-01-11 15:20:19,2024-01-12 08:59:18
BS_0042_2024,CUST_BS_042,2024-01-25 00:13:27,fulfilled,145.35,134.58,10.77,0.00,3.39,credit_card,AZ,false,,new,tiktok_ads,2024-01-25 00:13:27,2024-01-25 01:19:26
BS_0043_2024,CUST_BS_043,2024-01-21 11:52:11,shipped,85.17,78.86,6.31,0.00,13.12,paypal,KS,false,,new,direct,2024-01-21 11:52:11,2024-01-22 02:42:13
BS_0044_2024,CUST_BS_044,2024-01-07 12:42:46,fulfilled,31.97,29.60,2.37,0.00,3.39,paypal,TX,false,,new,email,2024-01-07 12:42:46,2024-01-07 14:31:17
BS_0045_2024,CUST_BS_045,2024-01-18 01:45:30,fulfilled,56.63,52.44,4.19,0.00,9.54,paypal,CA,false,,new,podcast_sponsor,2024-01-18 01:45:30,2024-01-18 05:45:20
BS_0046_2024,CUST_BS_046,2024-01-14 07:20:03,fulfilled,57.95,53.66,4.29,0.00,2.32,credit_card,CO,false,,new,amazon_ads,2024-01-14 07:20:03,2024-01-15 02:56:18
BS_0047_2024,CUST_BS_047,2024-01-28 21:12:13,fulfilled,70.09,64.89,5.19,0.00,10.09,credit_card,OR,false,,new,facebook_ads,2024-01-28 21:12:13,2024-01-29 01:16:55
BS_0048_2024,CUST_BS_048,2024-01-04 12:15:29,fulfilled,104.98,97.21,7.78,0.00,19.75,apple_pay,WA,false,,new,podcast_sponsor,2024-01-04 12:15:29,2024-01-04 12:45:51
BS_0049_2024,CUST_BS_049,2024-01-23 19:12:36,fulfilled,59.66,45.99,3.68,9.99,0.00,paypal,TX,false,,new,word_of_mouth,2024-01-23 19:12:36,2024-01-23 20:20:22
BS_0050_2024,CUST_BS_050,2024-01-15 15:23:42,fulfilled,36.98,24.99,2.00,9.99,0.00,credit_card,OH,false,,new,facebook_ads,2024-01-15 15:23:42,2024-01-16 12:54:20
BS_0051_2024,CUST_BS_051,2024-01-17 05:03:56,fulfilled,124.79,115.54,9.24,0.00,3.44,paypal,NY,false,,new,podcast_sponsor,2024-01-17 05:03:56,2024-01-18 02:19:40
BS_0052_2024,CUST_BS_052,2024-01-18 19:11:05,fulfilled,54.71,50.65,4.05,0.00,1.33,credit_card,CA,false,,new,instagram_ads,2024-01-18 19:11:05,2024-01-18 21:49:45
BS_0053_2024,CUST_BS_053,2024-01-25 10:31:58,fulfilled,80.30,74.35,5.95,0.00,4.63,google_pay,GA,false,,new,podcast_sponsor,2024-01-25 10:31:58,2024-01-26 08:22:58
BS_0054_2024,CUST_BS_054,2024-01-10 00:05:48,fulfilled,42.83,39.65,3.17,0.00,2.33,google_pay,NC,false,,new,google_search,2024-01-10 00:05:48,2024-01-10 20:09:25
BS_0055_2024,CUST_BS_055,2024-01-25 20:24:47,fulfilled,125.21,115.93,9.27,0.00,15.04,apple_pay,MN,false,,new,tiktok_ads,2024-01-25 20:24:47,2024-01-26 10:49:45
BS_0056_2024,CUST_BS_056,2024-01-05 12:56:53,fulfilled,68.55,63.47,5.08,0.00,8.51,paypal,NV,false,,new,youtube_ads,2024-01-05 12:56:53,2024-01-05 19:08:35
BS_0057_2024,CUST_BS_057,2024-01-07 19:42:33,fulfilled,97.19,89.99,7.20,0.00,0.00,google_pay,TX,false,,new,tiktok_ads,2024-01-07 19:42:33,2024-01-08 15:14:46
BS_0058_2024,CUST_BS_058,2024-01-23 19:35:45,fulfilled,30.50,18.99,1.52,9.99,0.00,credit_card,FL,false,,new,facebook_ads,2024-01-23 19:35:45,2024-01-24 00:40:20
BS_0059_2024,CUST_BS_059,2024-01-07 08:18:02,fulfilled,74.51,68.99,5.52,0.00,0.00,paypal,GA,false,,new,youtube_ads,2024-01-07 08:18:02,2024-01-08 04:10:07
BS_0060_2024,CUST_BS_060,2024-01-02 10:56:53,fulfilled,63.86,49.88,3.99,9.99,19.11,paypal,WI,false,,new,google_search,2024-01-02 10:56:53,2024-01-02 22:11:07
BS_0061_2024,CUST_BS_061,2024-01-06 11:17:09,fulfilled,36.98,24.99,2.00,9.99,0.00,google_pay,UT,false,,new,word_of_mouth,2024-01-06 11:17:09,2024-01-07 04:40:17
BS_0062_2024,CUST_BS_062,2024-01-17 22:10:16,fulfilled,60.38,55.91,4.47,0.00,13.08,google_pay,OR,false,,new,direct,2024-01-17 22:10:16,2024-01-18 21:51:07
BS_0063_2024,CUST_BS_063,2024-01-14 12:53:59,fulfilled,59.91,55.47,4.44,0.00,2.51,apple_pay,KS,false,,new,podcast_sponsor,2024-01-14 12:53:59,2024-01-14 23:45:51
BS_0064_2024,CUST_BS_064,2024-01-19 10:34:16,fulfilled,125.73,116.41,9.31,0.00,17.56,paypal,WI,false,,new,facebook_ads,2024-01-19 10:34:16,2024-01-20 10:18:08
BS_0065_2024,CUST_BS_065,2024-01-07 21:40:09,fulfilled,93.59,86.66,6.93,0.00,5.32,google_pay,IL,false,,new,word_of_mouth,2024-01-07 21:40:09,2024-01-08 15:19:05
BS_0066_2024,CUST_BS_066,2024-01-29 10:06:20,fulfilled,42.11,38.99,3.12,0.00,0.00,credit_card,WA,false,,new,facebook_ads,2024-01-29 10:06:20,2024-01-29 16:13:57
BS_0067_2024,CUST_BS_067,2024-01-25 10:05:35,fulfilled,122.02,112.98,9.04,0.00,0.00,apple_pay,NY,false,,new,direct,2024-01-25 10:05:35,2024-01-25 15:33:07
BS_0068_2024,CUST_BS_068,2024-01-22 17:40:33,fulfilled,52.10,38.99,3.12,9.99,0.00,apple_pay,NC,false,,new,email,2024-01-22 17:40:33,2024-01-23 13:19:04
BS_0069_2024,CUST_BS_069,2024-01-16 14:29:13,fulfilled,58.30,53.98,4.32,0.00,0.00,credit_card,NC,false,,new,email,2024-01-16 14:29:13,2024-01-17 12:18:40
BS_0070_2024,CUST_BS_070,2024-01-26 19:30:25,fulfilled,52.10,38.99,3.12,9.99,0.00,paypal,WA,false,,new,word_of_mouth,2024-01-26 19:30:25,2024-01-27 12:56:09
BS_0071_2024,CUST_BS_071,2024-01-07 00:24:35,fulfilled,112.74,104.39,8.35,0.00,3.59,paypal,FL,false,,new,youtube_ads,2024-01-07 00:24:35,2024-01-07 14:20:12
BS_0072_2024,CUST_BS_072,2024-01-09 08:46:40,fulfilled,46.56,33.87,2.71,9.99,5.12,google_pay,NV,false,,new,facebook_ads,2024-01-09 08:46:40,2024-01-10 01:47:36
BS_0073_2024,CUST_BS_073,2024-01-08 00:01:23,shipped,52.10,38.99,3.12,9.99,0.00,apple_pay,AZ,false,,new,youtube_ads,2024-01-08 00:01:23,2024-01-08 08:49:46
BS_0074_2024,CUST_BS_074,2024-01-07 23:53:06,fulfilled,56.14,51.98,4.16,0.00,0.00,paypal,TX,false,,new,facebook_ads,2024-01-07 23:53:06,2024-01-08 15:43:28
BS_0075_2024,CUST_BS_075,2024-01-05 10:27:27,fulfilled,126.33,116.97,9.36,0.00,0.00,google_pay,OH,false,,new,direct,2024-01-05 10:27:27,2024-01-06 02:06:04
BS_0076_2024,CUST_BS_076,2024-01-27 23:08:06,shipped,57.79,53.51,4.28,0.00,8.47,credit_card,OR,false,,new,google_search,2024-01-27 23:08:06,2024-01-28 03:31:51
BS_0077_2024,CUST_BS_077,2024-01-22 23:25:41,fulfilled,59.93,46.24,3.70,9.99,7.74,paypal,WA,false,,new,email,2024-01-22 23:25:41,2024-01-23 21:47:42
BS_0078_2024,CUST_BS_078,2024-01-20 11:38:24,fulfilled,107.15,99.21,7.94,0.00,10.76,apple_pay,AZ,false,,new,tiktok_ads,2024-01-20 11:38:24,2024-01-21 05:37:27
BS_0079_2024,CUST_BS_079,2024-01-17 17:37:48,fulfilled,97.19,89.99,7.20,0.00,0.00,paypal,UT,false,,new,podcast_sponsor,2024-01-17 17:37:48,2024-01-18 17:16:50
BS_0080_2024,CUST_BS_080,2024-01-11 19:37:42,fulfilled,96.96,89.78,7.18,0.00,23.20,apple_pay,NV,false,,new,direct,2024-01-11 19:37:42,2024-01-12 01:09:39
BS_0081_2024,CUST_BS_081,2024-01-13 06:09:17,fulfilled,60.79,56.29,4.50,0.00,12.69,google_pay,WA,false,,new,podcast_sponsor,2024-01-13 06:09:17,2024-01-14 01:47:59
BS_0082_2024,CUST_BS_082,2024-01-22 06:38:28,fulfilled,34.03,22.26,1.78,9.99,2.73,apple_pay,OR,false,,new,tiktok_ads,2024-01-22 06:38:28,2024-01-22 22:36:43
BS_0083_2024,CUST_BS_083,2024-01-10 16:17:36,fulfilled,64.62,59.84,4.79,0.00,2.14,credit_card,OR,false,,new,google_search,2024-01-10 16:17:36,2024-01-11 15:29:01
BS_0084_2024,CUST_BS_084,2024-01-28 10:52:26,fulfilled,126.49,117.12,9.37,0.00,11.86,credit_card,CO,false,,new,email,2024-01-28 10:52:26,2024-01-28 20:34:44
BS_0085_2024,CUST_BS_085,2024-01-12 09:34:39,fulfilled,80.79,74.81,5.98,0.00,6.16,apple_pay,NY,false,,new,google_search,2024-01-12 09:34:39,2024-01-13 06:52:17
BS_0086_2024,CUST_BS_086,2024-01-13 19:09:03,fulfilled,31.31,28.99,2.32,0.00,0.00,paypal,FL,false,,new,google_search,2024-01-13 19:09:03,2024-01-14 06:01:34
BS_0087_2024,CUST_BS_087,2024-01-26 07:46:18,fulfilled,59.73,55.31,4.42,0.00,13.68,google_pay,OR,false,,new,word_of_mouth,2024-01-26 07:46:18,2024-01-26 16:06:50
BS_0088_2024,CUST_BS_088,2024-01-14 20:20:16,fulfilled,59.66,45.99,3.68,9.99,0.00,paypal,AZ,false,,new,google_search,2024-01-14 20:20:16,2024-01-15 08:51:47
BS_0089_2024,CUST_BS_089,2024-01-27 00:56:44,fulfilled,113.45,105.04,8.40,0.00,5.93,paypal,TX,false,,new,podcast_sponsor,2024-01-27 00:56:44,2024-01-27 03:32:09
BS_0090_2024,CUST_BS_090,2024-01-12 01:02:25,fulfilled,93.48,86.56,6.92,0.00,11.42,google_pay,IL,false,,new,amazon_ads,2024-01-12 01:02:25,2024-01-12 10:50:35
BS_0091_2024,CUST_BS_091,2024-01-24 16:35:52,fulfilled,112.44,104.11,8.33,0.00,10.87,apple_pay,IL,false,,new,direct,2024-01-24 16:35:52,2024-01-25 11:07:20
BS_0092_2024,CUST_BS_092,2024-01-30 01:48:31,fulfilled,21.48,19.89,1.59,0.00,5.10,paypal,UT,false,,new,word_of_mouth,2024-01-30 01:48:31,2024-01-30 21:56:00
BS_0093_2024,CUST_BS_093,2024-01-07 11:29:40,fulfilled,117.76,109.04,8.72,0.00,5.94,google_pay,AZ,false,,new,instagram_ads,2024-01-07 11:29:40,2024-01-07 12:33:18
BS_0094_2024,CUST_BS_094,2024-01-12 05:45:29,fulfilled,54.84,41.53,3.32,9.99,0.45,paypal,TX,false,,new,youtube_ads,2024-01-12 05:45:29,2024-01-12 11:51:17
BS_0095_2024,CUST_BS_095,2024-01-30 07:45:35,fulfilled,259.22,240.02,19.20,0.00,50.93,paypal,MN,false,,new,google_search,2024-01-30 07:45:35,2024-01-30 18:07:21
BS_0096_2024,CUST_BS_096,2024-01-19 10:22:21,fulfilled,99.34,91.98,7.36,0.00,0.00,google_pay,KS,false,,new,facebook_ads,2024-01-19 10:22:21,2024-01-20 00:02:26
BS_0097_2024,CUST_BS_097,2024-01-24 03:02:22,fulfilled,47.20,43.70,3.50,0.00,2.29,apple_pay,WI,false,,new,instagram_ads,2024-01-24 03:02:22,2024-01-24 18:06:26
BS_0098_2024,CUST_BS_098,2024-01-15 18:14:58,fulfilled,74.51,68.99,5.52,0.00,0.00,apple_pay,KS,false,,new,youtube_ads,2024-01-15 18:14:58,2024-01-15 23:19:49
BS_0099_2024,CUST_BS_099,2024-01-08 07:38:43,fulfilled,20.51,18.99,1.52,0.00,0.00,credit_card,OR,false,,new,podcast_sponsor,2024-01-08 07:38:43,2024-01-09 03:15:14
BS_0100_2024,CUST_BS_100,2024-01-25 21:15:02,fulfilled,96.76,89.59,7.17,0.00,12.39,apple_pay,NC,false,,new,email,2024-01-25 21:15:02,2024-01-25 21:33:24
BS_0101_2024,CUST_BS_101,2024-01-25 14:24:33,fulfilled,60.17,55.71,4.46,0.00,13.27,google_pay,FL,false,,new,tiktok_ads,2024-01-25 14:24:33,2024-01-25 20:54:49
BS_0102_2024,CUST_BS_102,2024-01-31 04:37:58,processing,91.79,84.99,6.80,0.00,5.00,credit_card,NY,false,,new,podcast_sponsor,2024-01-31 04:37:58,2024-01-31 20:41:07
BS_0103_2024,CUST_BS_103,2024-01-08 05:24:12,fulfilled,162.09,150.08,12.01,0.00,8.90,google_pay,GA,false,,new,facebook_ads,2024-01-08 05:24:12,2024-01-09 03:49:52
BS_0104_2024,CUST_BS_104,2024-01-16 19:45:45,fulfilled,51.65,47.83,3.83,0.00,10.15,credit_card,PA,false,,new,tiktok_ads,2024-01-16 19:45:45,2024-01-16 20:21:44
BS_0105_2024,CUST_BS_105,2024-01-07 17:52:29,fulfilled,171.15,158.47,12.68,0.00,21.51,credit_card,UT,false,,new,podcast_sponsor,2024-01-07 17:52:29,2024-01-08 09:54:48
BS_0106_2024,CUST_BS_106,2024-01-15 15:53:41,shipped,41.86,29.51,2.36,9.99,3.48,paypal,CO,false,,new,google_search,2024-01-15 15:53:41,2024-01-16 12:12:05
BS_0107_2024,CUST_BS_107,2024-01-13 10:04:17,fulfilled,142.13,131.60,10.53,0.00,12.37,google_pay,AZ,false,,new,instagram_ads,2024-01-13 10:04:17,2024-01-13 17:25:53
BS_0108_2024,CUST_BS_108,2024-01-09 18:10:46,fulfilled,56.18,52.02,4.16,0.00,16.97,paypal,UT,false,,new,tiktok_ads,2024-01-09 18:10:46,2024-01-10 13:58:22
BS_0109_2024,CUST_BS_109,2024-01-03 11:00:54,fulfilled,54.40,50.37,4.03,0.00,1.61,google_pay,AZ,false,,new,podcast_sponsor,2024-01-03 11:00:54,2024-01-03 18:27:39
BS_0110_2024,CUST_BS_110,2024-01-05 14:10:43,fulfilled,84.37,78.12,6.25,0.00,6.86,credit_card,NV,false,,new,google_search,2024-01-05 14:10:43,2024-01-06 10:11:41
BS_0111_2024,CUST_BS_111,2024-01-08 08:34:22,fulfilled,38.91,26.77,2.14,9.99,2.22,apple_pay,IL,false,,new,podcast_sponsor,2024-01-08 08:34:22,2024-01-09 04:26:06
BS_0112_2024,CUST_BS_112,2024-01-08 17:37:18,fulfilled,194.38,179.98,14.40,0.00,0.00,paypal,OR,false,,new,youtube_ads,2024-01-08 17:37:18,2024-01-09 04:29:29
BS_0113_2024,CUST_BS_113,2024-01-17 07:35:03,fulfilled,132.82,122.98,9.84,0.00,0.00,credit_card,UT,false,,new,google_search,2024-01-17 07:35:03,2024-01-17 15:31:31
BS_0114_2024,CUST_BS_114,2024-01-14 12:24:21,fulfilled,69.75,64.59,5.17,0.00,14.39,paypal,OR,false,,new,tiktok_ads,2024-01-14 12:24:21,2024-01-14 21:22:22
BS_0115_2024,CUST_BS_115,2024-01-10 12:56:18,fulfilled,70.52,65.30,5.22,0.00,3.69,credit_card,TX,false,,new,amazon_ads,2024-01-10 12:56:18,2024-01-10 14:06:12
BS_0116_2024,CUST_BS_116,2024-01-04 09:46:07,fulfilled,45.62,32.99,2.64,9.99,0.00,google_pay,WI,false,,new,podcast_sponsor,2024-01-04 09:46:07,2024-01-04 13:38:46
BS_0117_2024,CUST_BS_117,2024-01-17 10:42:32,fulfilled,95.02,87.98,7.04,0.00,0.00,google_pay,CO,false,,new,email,2024-01-17 10:42:32,2024-01-17 13:03:40
BS_0118_2024,CUST_BS_118,2024-01-31 01:45:26,fulfilled,95.44,88.37,7.07,0.00,2.60,apple_pay,OR,false,,new,amazon_ads,2024-01-31 01:45:26,2024-01-31 10:44:48
BS_0119_2024,CUST_BS_119,2024-01-06 09:51:53,fulfilled,41.30,28.99,2.32,9.99,0.00,apple_pay,GA,false,,new,email,2024-01-06 09:51:53,2024-01-06 12:15:56
BS_0120_2024,CUST_BS_120,2024-01-30 18:48:17,fulfilled,206.64,191.33,15.31,0.00,13.63,credit_card,NV,false,,new,amazon_ads,2024-01-30 18:48:17,2024-01-31 10:15:28
BS_0121_2024,CUST_BS_121,2024-01-11 20:00:24,fulfilled,61.60,57.04,4.56,0.00,6.94,google_pay,CA,false,,new,podcast_sponsor,2024-01-11 20:00:24,2024-01-12 06:12:00
BS_0122_2024,CUST_BS_122,2024-01-03 11:18:55,fulfilled,31.05,28.75,2.30,0.00,0.24,paypal,KS,false,,new,youtube_ads,2024-01-03 11:18:55,2024-01-03 12:48:39
BS_0123_2024,CUST_BS_123,2024-01-25 15:56:04,fulfilled,26.99,24.99,2.00,0.00,0.00,paypal,PA,false,,new,podcast_sponsor,2024-01-25 15:56:04,2024-01-25 23:47:36
BS_0124_2024,CUST_BS_124,2024-01-18 08:31:53,fulfilled,40.72,28.45,2.28,9.99,0.54,apple_pay,NC,false,,new,amazon_ads,2024-01-18 08:31:53,2024-01-19 05:47:36
BS_0125_2024,CUST_BS_125,2024-01-29 00:00:24,fulfilled,141.45,130.97,10.48,0.00,0.00,credit_card,NV,false,,new,podcast_sponsor,2024-01-29 00:00:24,2024-01-29 11:48:28
BS_0126_2024,CUST_BS_126,2024-01-24 03:27:53,fulfilled,58.47,54.13,4.33,0.00,14.85,google_pay,TX,false,,new,word_of_mouth,2024-01-24 03:27:53,2024-01-25 03:06:14
BS_0127_2024,CUST_BS_127,2024-01-02 00:57:01,fulfilled,35.63,32.99,2.64,0.00,0.00,paypal,FL,false,,new,podcast_sponsor,2024-01-02 00:57:01,2024-01-02 19:58:15
BS_0128_2024,CUST_BS_128,2024-01-28 23:18:34,fulfilled,106.78,98.87,7.91,0.00,28.10,apple_pay,OR,false,,new,email,2024-01-28 23:18:34,2024-01-29 04:48:47
BS_0129_2024,CUST_BS_129,2024-01-20 03:14:08,fulfilled,20.51,18.99,1.52,0.00,0.00,credit_card,IL,false,,new,amazon_ads,2024-01-20 03:14:08,2024-01-20 09:54:16
BS_0130_2024,CUST_BS_130,2024-01-07 07:00:04,fulfilled,45.62,32.99,2.64,9.99,0.00,google_pay,WI,false,,new,facebook_ads,2024-01-07 07:00:04,2024-01-07 20:49:48
BS_0131_2024,CUST_BS_131,2024-01-07 06:25:35,fulfilled,61.81,47.98,3.84,9.99,0.00,google_pay,OR,false,,new,email,2024-01-07 06:25:35,2024-01-07 15:07:43
BS_0132_2024,CUST_BS_132,2024-01-23 12:16:56,fulfilled,61.03,56.51,4.52,0.00,7.47,paypal,OR,false,,new,google_search,2024-01-23 12:16:56,2024-01-24 09:28:01
BS_0133_2024,CUST_BS_133,2024-01-05 02:39:33,fulfilled,41.09,38.05,3.04,0.00,0.94,apple_pay,CA,false,,new,tiktok_ads,2024-01-05 02:39:33,2024-01-05 18:06:39
BS_0134_2024,CUST_BS_134,2024-01-16 02:20:41,fulfilled,180.42,167.06,13.36,0.00,12.92,paypal,PA,false,,new,facebook_ads,2024-01-16 02:20:41,2024-01-16 13:05:01
BS_0135_2024,CUST_BS_135,2024-01-16 20:59:18,fulfilled,125.15,115.88,9.27,0.00,13.10,credit_card,WI,false,,new,amazon_ads,2024-01-16 20:59:18,2024-01-17 02:22:52
