order_id,customer_id,order_date,order_status,total_amount,subtotal,tax_amount,shipping_amount,discount_amount,payment_method,shipping_address_state,is_subscription_order,subscription_frequency,customer_type,acquisition_channel,created_at,updated_at
SS_0022_2024,CUST_SS_022,2024-01-03 16:56:47,fulfilled,28.34,16.99,1.36,9.99,0.00,google_pay,CA,false,,new,facebook_ads,2024-01-03 16:56:47,2024-01-04 04:51:48
SS_0023_2024,CUST_SS_023,2024-01-13 00:09:38,fulfilled,18.35,16.99,1.36,0.00,0.00,paypal,NV,false,,new,google_search,2024-01-13 00:09:38,2024-01-13 17:56:58
SS_0024_2024,CUST_SS_024,2024-01-07 05:35:06,fulfilled,110.59,102.40,8.19,0.00,29.57,apple_pay,NC,false,,new,youtube_ads,2024-01-07 05:35:06,2024-01-07 06:17:04
SS_0025_2024,CUST_SS_025,2024-01-07 08:16:25,fulfilled,23.76,22.00,1.76,0.00,7.99,apple_pay,NY,false,,new,podcast_sponsor,2024-01-07 08:16:25,2024-01-07 18:01:57
SS_0026_2024,CUST_SS_026,2024-01-31 00:43:52,fulfilled,40.22,27.99,2.24,9.99,0.00,apple_pay,OR,false,,new,youtube_ads,2024-01-31 00:43:52,2024-01-31 01:21:36
SS_0027_2024,CUST_SS_027,2024-01-05 10:19:55,fulfilled,20.54,19.02,1.52,0.00,0.97,paypal,FL,false,,new,podcast_sponsor,2024-01-05 10:19:55,2024-01-06 07:34:42
SS_0028_2024,CUST_SS_028,2024-01-05 18:40:46,fulfilled,59.21,54.82,4.39,0.00,10.16,paypal,WI,false,,new,podcast_sponsor,2024-01-05 18:40:46,2024-01-05 21:40:48
SS_0029_2024,CUST_SS_029,2024-01-09 23:03:12,fulfilled,49.96,46.26,3.70,0.00,1.72,paypal,UT,false,,new,word_of_mouth,2024-01-09 23:03:12,2024-01-10 05:07:55
SS_0030_2024,CUST_SS_030,2024-01-26 09:59:12,fulfilled,59.88,55.44,4.44,0.00,2.54,apple_pay,CA,false,,new,word_of_mouth,2024-01-26 09:59:12,2024-01-26 20:08:08
SS_0031_2024,CUST_SS_031,2024-01-18 18:08:39,fulfilled,104.65,96.90,7.75,0.00,11.08,paypal,IL,false,,new,youtube_ads,2024-01-18 18:08:39,2024-01-18 21:36:33
SS_0032_2024,CUST_SS_032,2024-01-11 01:39:59,fulfilled,94.51,87.51,7.00,0.00,3.46,apple_pay,MN,false,,new,email,2024-01-11 01:39:59,2024-01-11 02:23:33
SS_0033_2024,CUST_SS_033,2024-01-29 11:09:25,fulfilled,113.23,104.84,8.39,0.00,10.14,credit_card,WI,false,,new,youtube_ads,2024-01-29 11:09:25,2024-01-29 19:31:15
SS_0034_2024,CUST_SS_034,2024-01-17 08:49:06,fulfilled,93.77,86.83,6.95,0.00,14.13,apple_pay,FL,false,,new,email,2024-01-17 08:49:06,2024-01-18 01:41:56
SS_0035_2024,CUST_SS_035,2024-01-28 22:56:24,fulfilled,58.21,53.90,4.31,0.00,6.07,apple_pay,PA,false,,new,direct,2024-01-28 22:56:24,2024-01-29 08:01:06
SS_0036_2024,CUST_SS_036,2024-01-10 00:35:34,fulfilled,33.45,21.72,1.74,9.99,1.27,google_pay,IL,false,,new,instagram_ads,2024-01-10 00:35:34,2024-01-10 08:55:38
SS_0037_2024,CUST_SS_037,2024-01-28 08:17:27,fulfilled,32.39,29.99,2.40,0.00,0.00,apple_pay,NC,false,,new,amazon_ads,2024-01-28 08:17:27,2024-01-29 02:21:57
SS_0038_2024,CUST_SS_038,2024-01-13 14:30:18,fulfilled,67.31,62.32,4.99,0.00,0.66,google_pay,TX,false,,new,email,2024-01-13 14:30:18,2024-01-14 00:35:50
SS_0039_2024,CUST_SS_039,2024-01-11 12:20:38,fulfilled,97.25,90.05,7.20,0.00,0.92,apple_pay,OR,false,,new,tiktok_ads,2024-01-11 12:20:38,2024-01-12 01:26:24
SS_0040_2024,CUST_SS_040,2024-01-10 05:02:13,fulfilled,55.09,51.01,4.08,0.00,3.97,google_pay,OH,false,,new,amazon_ads,2024-01-10 05:02:13,2024-01-10 19:30:18
SS_0041_2024,CUST_SS_041,2024-01-16 19:28:05,shipped,40.22,27.99,2.24,9.99,0.00,google_pay,MN,false,,new,email,2024-01-16 19:28:05,2024-01-16 23:52:40
SS_0042_2024,CUST_SS_042,2024-01-11 04:41:21,fulfilled,50.70,37.69,3.02,9.99,2.30,apple_pay,OH,false,,new,instagram_ads,2024-01-11 04:41:21,2024-01-11 09:32:55
SS_0043_2024,CUST_SS_043,2024-01-05 03:20:53,fulfilled,161.81,149.83,11.99,0.00,16.13,google_pay,IL,false,,new,email,2024-01-05 03:20:53,2024-01-05 16:46:02
SS_0044_2024,CUST_SS_044,2024-01-31 06:36:41,fulfilled,62.00,57.40,4.59,0.00,5.58,credit_card,WI,false,,new,instagram_ads,2024-01-31 06:36:41,2024-01-31 11:38:41
SS_0045_2024,CUST_SS_045,2024-01-26 03:44:42,fulfilled,105.56,97.74,7.82,0.00,10.24,google_pay,KS,false,,new,word_of_mouth,2024-01-26 03:44:42,2024-01-26 13:38:13
SS_0046_2024,CUST_SS_046,2024-01-07 10:24:42,fulfilled,150.16,139.04,11.12,0.00,3.93,google_pay,NC,false,,new,amazon_ads,2024-01-07 10:24:42,2024-01-08 05:03:25
SS_0047_2024,CUST_SS_047,2024-01-29 16:50:15,fulfilled,30.23,27.99,2.24,0.00,0.00,google_pay,TX,false,,new,podcast_sponsor,2024-01-29 16:50:15,2024-01-30 15:58:26
SS_0048_2024,CUST_SS_048,2024-01-18 23:48:53,fulfilled,61.54,56.98,4.56,0.00,0.00,apple_pay,TX,false,,new,google_search,2024-01-18 23:48:53,2024-01-19 00:48:29
SS_0049_2024,CUST_SS_049,2024-01-22 20:56:46,fulfilled,84.00,77.78,6.22,0.00,2.21,apple_pay,AZ,false,,new,podcast_sponsor,2024-01-22 20:56:46,2024-01-22 21:17:13
SS_0050_2024,CUST_SS_050,2024-01-13 02:27:20,fulfilled,41.62,29.29,2.34,9.99,0.70,google_pay,KS,false,,new,amazon_ads,2024-01-13 02:27:20,2024-01-13 10:23:47
SS_0051_2024,CUST_SS_051,2024-01-07 04:15:03,fulfilled,61.38,56.84,4.55,0.00,7.13,apple_pay,UT,false,,new,word_of_mouth,2024-01-07 04:15:03,2024-01-07 18:18:10
SS_0052_2024,CUST_SS_052,2024-01-28 01:20:35,fulfilled,94.47,87.48,7.00,0.00,9.50,google_pay,CO,false,,new,tiktok_ads,2024-01-28 01:20:35,2024-01-28 11:01:02
SS_0053_2024,CUST_SS_053,2024-01-29 19:25:58,fulfilled,42.38,29.99,2.40,9.99,0.00,google_pay,MN,false,,new,youtube_ads,2024-01-29 19:25:58,2024-01-30 18:04:00
SS_0054_2024,CUST_SS_054,2024-01-10 09:27:35,fulfilled,86.39,79.99,6.40,0.00,0.00,apple_pay,NV,false,,new,direct,2024-01-10 09:27:35,2024-01-11 02:11:38
SS_0055_2024,CUST_SS_055,2024-01-18 08:39:16,fulfilled,52.96,39.78,3.18,9.99,8.20,apple_pay,MN,false,,new,word_of_mouth,2024-01-18 08:39:16,2024-01-19 04:24:16
SS_0056_2024,CUST_SS_056,2024-01-02 20:35:52,fulfilled,74.39,68.88,5.51,0.00,11.11,google_pay,TX,false,,new,direct,2024-01-02 20:35:52,2024-01-03 19:58:26
SS_0057_2024,CUST_SS_057,2024-01-28 23:38:20,shipped,28.34,16.99,1.36,9.99,0.00,paypal,OR,false,,new,word_of_mouth,2024-01-28 23:38:20,2024-01-29 19:45:51
SS_0058_2024,CUST_SS_058,2024-01-08 04:24:22,fulfilled,53.71,49.73,3.98,0.00,0.25,credit_card,WI,false,,new,amazon_ads,2024-01-08 04:24:22,2024-01-08 13:32:07
SS_0059_2024,CUST_SS_059,2024-01-08 00:58:52,processing,57.42,53.17,4.25,0.00,9.81,credit_card,NV,false,,new,youtube_ads,2024-01-08 00:58:52,2024-01-08 05:53:02
SS_0060_2024,CUST_SS_060,2024-01-10 02:50:44,fulfilled,70.18,64.98,5.20,0.00,0.00,google_pay,TX,false,,new,tiktok_ads,2024-01-10 02:50:44,2024-01-10 15:01:04
SS_0061_2024,CUST_SS_061,2024-01-07 16:08:51,fulfilled,106.14,98.28,7.86,0.00,9.70,apple_pay,OH,false,,new,google_search,2024-01-07 16:08:51,2024-01-08 03:07:09
SS_0062_2024,CUST_SS_062,2024-01-05 21:58:01,fulfilled,82.77,76.64,6.13,0.00,6.33,apple_pay,NC,false,,new,instagram_ads,2024-01-05 21:58:01,2024-01-06 19:16:36
SS_0063_2024,CUST_SS_063,2024-01-19 23:15:24,fulfilled,136.04,125.96,10.08,0.00,0.00,apple_pay,OR,false,,new,google_search,2024-01-19 23:15:24,2024-01-20 10:23:26
SS_0064_2024,CUST_SS_064,2024-01-26 02:34:39,fulfilled,54.33,41.05,3.28,9.99,1.93,credit_card,WI,false,,new,word_of_mouth,2024-01-26 02:34:39,2024-01-26 17:11:30
SS_0065_2024,CUST_SS_065,2024-01-08 14:04:58,fulfilled,29.11,17.70,1.42,9.99,5.29,paypal,IL,false,,new,youtube_ads,2024-01-08 14:04:58,2024-01-08 19:29:41
SS_0066_2024,CUST_SS_066,2024-01-07 04:09:38,fulfilled,149.01,137.97,11.04,0.00,0.00,apple_pay,AZ,false,,new,tiktok_ads,2024-01-07 04:09:38,2024-01-07 11:34:20
SS_0067_2024,CUST_SS_067,2024-01-18 02:33:49,fulfilled,15.14,14.02,1.12,0.00,5.97,google_pay,NV,false,,new,youtube_ads,2024-01-18 02:33:49,2024-01-18 22:10:21
SS_0068_2024,CUST_SS_068,2024-01-25 13:55:16,fulfilled,30.23,27.99,2.24,0.00,0.00,apple_pay,MN,false,,new,amazon_ads,2024-01-25 13:55:16,2024-01-26 06:57:44
SS_0069_2024,CUST_SS_069,2024-01-10 17:18:39,fulfilled,54.20,50.18,4.01,0.00,0.80,apple_pay,OR,false,,new,email,2024-01-10 17:18:39,2024-01-10 22:16:40
SS_0070_2024,CUST_SS_070,2024-01-06 22:44:43,fulfilled,57.34,43.85,3.51,9.99,3.13,paypal,OR,false,,new,podcast_sponsor,2024-01-06 22:44:43,2024-01-07 18:10:48
SS_0071_2024,CUST_SS_071,2024-01-24 02:55:48,fulfilled,48.23,44.66,3.57,0.00,0.32,apple_pay,NC,false,,new,youtube_ads,2024-01-24 02:55:48,2024-01-24 17:06:29
SS_0072_2024,CUST_SS_072,2024-01-15 10:52:50,fulfilled,32.52,20.86,1.67,9.99,2.13,apple_pay,PA,false,,new,google_search,2024-01-15 10:52:50,2024-01-16 09:48:18
SS_0073_2024,CUST_SS_073,2024-01-18 21:12:58,fulfilled,31.58,19.99,1.60,9.99,0.00,apple_pay,PA,false,,new,google_search,2024-01-18 21:12:58,2024-01-19 19:00:30
SS_0074_2024,CUST_SS_074,2024-01-16 01:45:45,fulfilled,146.31,135.47,10.84,0.00,7.50,apple_pay,PA,false,,new,google_search,2024-01-16 01:45:45,2024-01-16 11:18:38
SS_0075_2024,CUST_SS_075,2024-01-01 12:19:48,fulfilled,30.23,27.99,2.24,0.00,0.00,credit_card,WA,false,,new,facebook_ads,2024-01-01 12:19:48,2024-01-02 10:57:31
SS_0076_2024,CUST_SS_076,2024-01-02 22:18:43,fulfilled,24.83,22.99,1.84,0.00,0.00,paypal,CA,false,,new,email,2024-01-02 22:18:43,2024-01-03 21:14:32
SS_0077_2024,CUST_SS_077,2024-01-30 11:07:45,fulfilled,79.67,73.77,5.90,0.00,0.20,credit_card,NY,false,,new,amazon_ads,2024-01-30 11:07:45,2024-01-30 12:01:03
SS_0078_2024,CUST_SS_078,2024-01-08 04:31:35,fulfilled,43.18,39.98,3.20,0.00,0.00,google_pay,CA,false,,new,amazon_ads,2024-01-08 04:31:35,2024-01-08 23:21:00
SS_0079_2024,CUST_SS_079,2024-01-29 06:45:05,fulfilled,59.38,54.98,4.40,0.00,0.00,credit_card,CO,false,,new,word_of_mouth,2024-01-29 06:45:05,2024-01-29 16:34:37
SS_0080_2024,CUST_SS_080,2024-01-22 17:45:11,fulfilled,61.25,56.71,4.54,0.00,23.28,credit_card,TX,false,,new,amazon_ads,2024-01-22 17:45:11,2024-01-22 21:58:10
SS_0081_2024,CUST_SS_081,2024-01-12 12:14:08,fulfilled,121.20,112.22,8.98,0.00,2.76,apple_pay,WA,false,,new,direct,2024-01-12 12:14:08,2024-01-12 23:50:03
SS_0082_2024,CUST_SS_082,2024-01-09 14:45:36,fulfilled,85.97,79.60,6.37,0.00,0.39,google_pay,CO,false,,new,instagram_ads,2024-01-09 14:45:36,2024-01-09 22:15:15
SS_0083_2024,CUST_SS_083,2024-01-28 04:51:43,fulfilled,30.72,19.20,1.54,9.99,0.79,apple_pay,WA,false,,new,email,2024-01-28 04:51:43,2024-01-28 14:18:59
SS_0084_2024,CUST_SS_084,2024-01-07 04:36:06,fulfilled,24.32,13.27,1.06,9.99,3.72,credit_card,PA,false,,new,google_search,2024-01-07 04:36:06,2024-01-07 23:13:16
SS_0085_2024,CUST_SS_085,2024-01-01 14:14:35,fulfilled,58.17,44.61,3.57,9.99,0.37,google_pay,NY,false,,new,amazon_ads,2024-01-01 14:14:35,2024-01-02 11:55:04
SS_0086_2024,CUST_SS_086,2024-01-03 15:53:40,fulfilled,23.42,21.68,1.73,0.00,1.31,google_pay,WA,false,,new,facebook_ads,2024-01-03 15:53:40,2024-01-04 02:38:58
SS_0087_2024,CUST_SS_087,2024-01-07 14:48:23,fulfilled,62.79,48.89,3.91,9.99,8.08,apple_pay,NV,false,,new,direct,2024-01-07 14:48:23,2024-01-07 20:00:19
SS_0088_2024,CUST_SS_088,2024-01-01 18:02:08,fulfilled,98.26,90.98,7.28,0.00,1.99,google_pay,GA,false,,new,email,2024-01-01 18:02:08,2024-01-01 20:19:01
SS_0089_2024,CUST_SS_089,2024-01-13 04:40:39,fulfilled,53.98,49.98,4.00,0.00,0.00,google_pay,UT,false,,new,youtube_ads,2024-01-13 04:40:39,2024-01-13 14:29:11
SS_0090_2024,CUST_SS_090,2024-01-11 21:42:27,fulfilled,111.15,102.92,8.23,0.00,17.06,credit_card,CO,false,,new,word_of_mouth,2024-01-11 21:42:27,2024-01-12 03:24:24
SS_0091_2024,CUST_SS_091,2024-01-27 00:30:19,processing,34.82,22.99,1.84,9.99,0.00,google_pay,GA,false,,new,tiktok_ads,2024-01-27 00:30:19,2024-01-27 03:39:27
SS_0092_2024,CUST_SS_092,2024-01-19 23:07:26,fulfilled,79.33,73.45,5.88,0.00,6.52,paypal,AZ,false,,new,email,2024-01-19 23:07:26,2024-01-20 19:06:21
SS_0093_2024,CUST_SS_093,2024-01-29 15:46:14,fulfilled,25.96,24.04,1.92,0.00,5.95,apple_pay,NV,false,,new,podcast_sponsor,2024-01-29 15:46:14,2024-01-29 23:21:35
SS_0094_2024,CUST_SS_094,2024-01-20 23:44:51,fulfilled,86.39,79.99,6.40,0.00,0.00,paypal,MN,false,,new,word_of_mouth,2024-01-20 23:44:51,2024-01-21 15:26:00
SS_0095_2024,CUST_SS_095,2024-01-06 22:52:40,fulfilled,129.04,119.49,9.56,0.00,0.49,apple_pay,WI,false,,new,google_search,2024-01-06 22:52:40,2024-01-07 10:55:43
SS_0096_2024,CUST_SS_096,2024-01-16 03:23:13,fulfilled,106.78,98.87,7.91,0.00,1.11,credit_card,GA,false,,new,youtube_ads,2024-01-16 03:23:13,2024-01-16 21:32:39
SS_0097_2024,CUST_SS_097,2024-01-10 17:04:50,fulfilled,42.98,39.80,3.18,0.00,3.18,google_pay,UT,false,,new,email,2024-01-10 17:04:50,2024-01-11 13:37:57
SS_0098_2024,CUST_SS_098,2024-01-29 05:52:59,fulfilled,37.49,25.46,2.04,9.99,4.53,google_pay,NC,false,,new,amazon_ads,2024-01-29 05:52:59,2024-01-29 13:32:54
SS_0099_2024,CUST_SS_099,2024-01-22 11:42:47,fulfilled,33.64,21.90,1.75,9.99,8.09,credit_card,AZ,false,,new,instagram_ads,2024-01-22 11:42:47,2024-01-23 05:45:36
SS_0100_2024,CUST_SS_100,2024-01-21 04:57:51,fulfilled,77.71,71.96,5.76,0.00,8.02,paypal,WA,false,,new,word_of_mouth,2024-01-21 04:57:51,2024-01-21 18:03:22
SS_0101_2024,CUST_SS_101,2024-01-09 13:04:47,fulfilled,131.52,121.77,9.74,0.00,9.20,paypal,AZ,false,,new,direct,2024-01-09 13:04:47,2024-01-09 17:34:39
SS_0102_2024,CUST_SS_102,2024-01-12 02:32:56,fulfilled,40.22,27.99,2.24,9.99,0.00,credit_card,CA,false,,new,facebook_ads,2024-01-12 02:32:56,2024-01-12 12:45:17
SS_0103_2024,CUST_SS_103,2024-01-24 15:40:00,shipped,47.78,34.99,2.80,9.99,0.00,google_pay,PA,false,,new,email,2024-01-24 15:40:00,2024-01-25 10:22:21
SS_0104_2024,CUST_SS_104,2024-01-17 14:01:16,fulfilled,27.76,16.45,1.32,9.99,0.54,apple_pay,UT,false,,new,instagram_ads,2024-01-17 14:01:16,2024-01-18 13:04:36
SS_0105_2024,CUST_SS_105,2024-01-21 10:19:39,fulfilled,136.22,126.13,10.09,0.00,16.84,credit_card,IL,false,,new,email,2024-01-21 10:19:39,2024-01-21 19:31:04
SS_0106_2024,CUST_SS_106,2024-01-29 18:37:21,fulfilled,172.78,159.98,12.80,0.00,0.00,credit_card,OH,false,,new,podcast_sponsor,2024-01-29 18:37:21,2024-01-30 13:08:59
SS_0107_2024,CUST_SS_107,2024-01-25 13:17:07,shipped,116.97,108.31,8.66,0.00,1.67,apple_pay,IL,false,,new,word_of_mouth,2024-01-25 13:17:07,2024-01-26 01:26:06
SS_0108_2024,CUST_SS_108,2024-01-26 10:46:01,fulfilled,145.77,134.97,10.80,0.00,0.00,apple_pay,NY,false,,new,tiktok_ads,2024-01-26 10:46:01,2024-01-27 09:39:54
SS_0109_2024,CUST_SS_109,2024-01-14 23:09:00,fulfilled,18.75,17.36,1.39,0.00,2.63,apple_pay,PA,false,,new,instagram_ads,2024-01-14 23:09:00,2024-01-15 01:42:46
SS_0110_2024,CUST_SS_110,2024-01-27 15:49:46,fulfilled,172.78,159.98,12.80,0.00,0.00,credit_card,CA,false,,new,amazon_ads,2024-01-27 15:49:46,2024-01-27 22:48:17
SS_0111_2024,CUST_SS_111,2024-01-15 19:44:35,fulfilled,36.70,33.98,2.72,0.00,0.00,paypal,WA,false,,new,word_of_mouth,2024-01-15 19:44:35,2024-01-16 06:25:15
SS_0112_2024,CUST_SS_112,2024-01-18 16:27:01,fulfilled,60.73,46.98,3.76,9.99,0.00,google_pay,AZ,false,,new,google_search,2024-01-18 16:27:01,2024-01-19 13:11:58
SS_0113_2024,CUST_SS_113,2024-01-02 23:19:27,fulfilled,73.42,67.98,5.44,0.00,0.00,apple_pay,TX,false,,new,youtube_ads,2024-01-02 23:19:27,2024-01-03 12:03:37
SS_0114_2024,CUST_SS_114,2024-01-31 03:03:39,fulfilled,59.59,55.18,4.41,0.00,4.80,credit_card,PA,false,,new,youtube_ads,2024-01-31 03:03:39,2024-02-01 01:57:38
SS_0115_2024,CUST_SS_115,2024-01-13 16:58:53,fulfilled,39.94,36.98,2.96,0.00,0.00,credit_card,GA,false,,new,word_of_mouth,2024-01-13 16:58:53,2024-01-14 08:32:17
SS_0116_2024,CUST_SS_116,2024-01-14 14:53:16,fulfilled,73.86,68.39,5.47,0.00,11.60,google_pay,KS,false,,new,amazon_ads,2024-01-14 14:53:16,2024-01-15 12:43:04
SS_0117_2024,CUST_SS_117,2024-01-28 07:55:09,fulfilled,36.82,24.85,1.99,9.99,10.14,credit_card,NV,false,,new,word_of_mouth,2024-01-28 07:55:09,2024-01-28 18:45:56
SS_0118_2024,CUST_SS_118,2024-01-14 05:16:41,fulfilled,105.81,97.97,7.84,0.00,0.00,google_pay,NC,false,,new,word_of_mouth,2024-01-14 05:16:41,2024-01-14 22:41:01
SS_0119_2024,CUST_SS_119,2024-01-19 18:10:48,fulfilled,47.78,34.99,2.80,9.99,0.00,apple_pay,KS,false,,new,email,2024-01-19 18:10:48,2024-01-19 21:58:55
SS_0120_2024,CUST_SS_120,2024-01-09 00:42:25,fulfilled,210.57,194.97,15.60,0.00,0.00,apple_pay,GA,false,,new,youtube_ads,2024-01-09 00:42:25,2024-01-09 11:06:28
SS_0121_2024,CUST_SS_121,2024-01-22 20:02:46,fulfilled,115.08,106.56,8.52,0.00,3.40,google_pay,IL,false,,new,facebook_ads,2024-01-22 20:02:46,2024-01-22 21:53:43
SS_0122_2024,CUST_SS_122,2024-01-16 00:04:51,fulfilled,82.15,76.07,6.09,0.00,3.90,paypal,IL,false,,new,email,2024-01-16 00:04:51,2024-01-16 06:12:45
SS_0123_2024,CUST_SS_123,2024-01-21 23:15:03,shipped,42.53,39.38,3.15,0.00,0.60,credit_card,OH,false,,new,word_of_mouth,2024-01-21 23:15:03,2024-01-22 22:59:21
SS_0124_2024,CUST_SS_124,2024-01-08 08:10:41,fulfilled,37.45,34.68,2.77,0.00,11.30,paypal,NY,false,,new,direct,2024-01-08 08:10:41,2024-01-09 07:12:37
SS_0125_2024,CUST_SS_125,2024-01-13 10:27:36,fulfilled,116.38,107.76,8.62,0.00,0.22,paypal,AZ,false,,new,instagram_ads,2024-01-13 10:27:36,2024-01-13 16:43:43
SS_0126_2024,CUST_SS_126,2024-01-29 19:20:28,fulfilled,86.39,79.99,6.40,0.00,0.00,credit_card,CA,false,,new,facebook_ads,2024-01-29 19:20:28,2024-01-30 02:59:26
SS_0127_2024,CUST_SS_127,2024-01-16 02:23:41,fulfilled,188.28,174.33,13.95,0.00,13.64,credit_card,WI,false,,new,tiktok_ads,2024-01-16 02:23:41,2024-01-16 11:56:05
SS_0128_2024,CUST_SS_128,2024-01-16 08:24:56,fulfilled,30.23,27.99,2.24,0.00,0.00,apple_pay,GA,false,,new,youtube_ads,2024-01-16 08:24:56,2024-01-16 17:02:00
SS_0129_2024,CUST_SS_129,2024-01-13 20:00:50,fulfilled,79.65,73.75,5.90,0.00,12.22,credit_card,PA,false,,new,tiktok_ads,2024-01-13 20:00:50,2024-01-14 09:35:48
SS_0130_2024,CUST_SS_130,2024-01-07 15:48:16,fulfilled,61.53,56.97,4.56,0.00,0.00,credit_card,WA,false,,new,instagram_ads,2024-01-07 15:48:16,2024-01-08 09:04:54
SS_0131_2024,CUST_SS_131,2024-01-25 13:30:32,fulfilled,74.24,68.74,5.50,0.00,6.23,paypal,OH,false,,new,facebook_ads,2024-01-25 13:30:32,2024-01-25 20:59:47
SS_0132_2024,CUST_SS_132,2024-01-26 17:18:57,shipped,39.24,27.09,2.17,9.99,0.90,google_pay,TX,false,,new,direct,2024-01-26 17:18:57,2024-01-27 03:31:13
SS_0133_2024,CUST_SS_133,2024-01-07 20:16:24,fulfilled,197.79,183.14,14.65,0.00,4.83,apple_pay,AZ,false,,new,facebook_ads,2024-01-07 20:16:24,2024-01-08 02:48:46
SS_0134_2024,CUST_SS_134,2024-01-10 13:53:01,fulfilled,36.42,33.72,2.70,0.00,6.27,google_pay,GA,false,,new,instagram_ads,2024-01-10 13:53:01,2024-01-10 20:30:25
SS_0135_2024,CUST_SS_135,2024-01-21 16:51:12,fulfilled,19.60,18.15,1.45,0.00,1.84,google_pay,MN,false,,new,instagram_ads,2024-01-21 16:51:12,2024-01-21 19:05:41
