order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_amount,is_subscription_item,created_at
SS_0018_2024_ITEM_3,SS_0018_2024,SSML_006,1,34.99,33.23,1.76,false,2024-01-03 20:13:17
SS_0018_2024_ITEM_4,SS_0018_2024,SSML_001,2,29.99,51.13,8.85,false,2024-01-03 20:13:17
SS_0019_2024_ITEM_1,SS_0019_2024,SSML_005,1,39.99,33.43,6.56,true,2024-01-06 00:08:40
SS_0019_2024_ITEM_2,SS_0019_2024,SSML_001,1,29.99,26.26,3.73,true,2024-01-06 00:08:40
SS_0020_2024_ITEM_1,SS_0020_2024,SSML_001,1,29.99,27.77,2.22,false,2024-01-21 21:29:03
SS_0021_2024_ITEM_1,SS_0021_2024,SSML_001,2,29.99,52.02,7.96,false,2024-01-09 10:15:41
SS_0022_2024_ITEM_1,SS_0022_2024,SSML_004,1,16.99,16.99,0.00,true,2024-01-03 16:56:47
SS_0023_2024_ITEM_1,SS_0023_2024,SSML_004,1,16.99,16.99,0.00,false,2024-01-13 00:09:38
SS_0024_2024_ITEM_1,SS_0024_2024,SSML_004,1,16.99,16.99,0.00,true,2024-01-07 05:35:06
SS_0024_2024_ITEM_2,SS_0024_2024,SSML_008,1,79.99,59.67,20.32,false,2024-01-07 05:35:06
SS_0024_2024_ITEM_3,SS_0024_2024,SSML_006,1,34.99,25.74,9.25,false,2024-01-07 05:35:06
SS_0025_2024_ITEM_1,SS_0025_2024,SSML_001,1,29.99,22.00,7.99,false,2024-01-07 08:16:25
SS_0026_2024_ITEM_1,SS_0026_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-31 00:43:52
SS_0027_2024_ITEM_1,SS_0027_2024,SSML_002,1,19.99,19.02,0.97,true,2024-01-05 10:19:55
SS_0028_2024_ITEM_1,SS_0028_2024,SSML_006,1,34.99,24.83,10.16,false,2024-01-05 18:40:46
SS_0028_2024_ITEM_2,SS_0028_2024,SSML_001,1,29.99,29.99,0.00,false,2024-01-05 18:40:46
SS_0029_2024_ITEM_1,SS_0029_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-09 23:03:12
SS_0029_2024_ITEM_2,SS_0029_2024,SSML_002,1,19.99,18.27,1.72,false,2024-01-09 23:03:12
SS_0030_2024_ITEM_1,SS_0030_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-26 09:59:12
SS_0030_2024_ITEM_2,SS_0030_2024,SSML_001,1,29.99,27.45,2.54,true,2024-01-26 09:59:12
SS_0031_2024_ITEM_1,SS_0031_2024,SSML_008,1,79.99,70.40,9.59,false,2024-01-18 18:08:39
SS_0031_2024_ITEM_2,SS_0031_2024,SSML_003,1,27.99,26.49,1.50,false,2024-01-18 18:08:39
SS_0032_2024_ITEM_1,SS_0032_2024,SSML_003,1,27.99,27.99,0.00,true,2024-01-11 01:39:59
SS_0032_2024_ITEM_2,SS_0032_2024,SSML_007,1,22.99,21.27,1.72,false,2024-01-11 01:39:59
SS_0032_2024_ITEM_3,SS_0032_2024,SSML_005,1,39.99,38.25,1.74,true,2024-01-11 01:39:59
SS_0033_2024_ITEM_1,SS_0033_2024,SSML_008,1,79.99,72.86,7.13,false,2024-01-29 11:09:25
SS_0033_2024_ITEM_2,SS_0033_2024,SSML_006,1,34.99,31.99,3.00,false,2024-01-29 11:09:25
SS_0034_2024_ITEM_1,SS_0034_2024,SSML_002,1,19.99,19.99,0.00,false,2024-01-17 08:49:06
SS_0034_2024_ITEM_2,SS_0034_2024,SSML_006,1,34.99,27.20,7.79,false,2024-01-17 08:49:06
SS_0034_2024_ITEM_3,SS_0034_2024,SSML_007,2,22.99,39.64,6.34,true,2024-01-17 08:49:06
SS_0035_2024_ITEM_1,SS_0035_2024,SSML_007,1,22.99,18.92,4.07,true,2024-01-28 22:56:24
SS_0035_2024_ITEM_2,SS_0035_2024,SSML_002,1,19.99,19.99,0.00,false,2024-01-28 22:56:24
SS_0035_2024_ITEM_3,SS_0035_2024,SSML_004,1,16.99,14.99,2.00,false,2024-01-28 22:56:24
SS_0036_2024_ITEM_1,SS_0036_2024,SSML_007,1,22.99,21.72,1.27,false,2024-01-10 00:35:34
SS_0037_2024_ITEM_1,SS_0037_2024,SSML_001,1,29.99,29.99,0.00,false,2024-01-28 08:17:27
SS_0038_2024_ITEM_1,SS_0038_2024,SSML_003,1,27.99,27.99,0.00,true,2024-01-13 14:30:18
SS_0038_2024_ITEM_2,SS_0038_2024,SSML_006,1,34.99,34.33,0.66,false,2024-01-13 14:30:18
SS_0039_2024_ITEM_1,SS_0039_2024,SSML_003,2,27.99,55.98,0.00,false,2024-01-11 12:20:38
SS_0039_2024_ITEM_2,SS_0039_2024,SSML_006,1,34.99,34.07,0.92,false,2024-01-11 12:20:38
SS_0040_2024_ITEM_1,SS_0040_2024,SSML_002,1,19.99,19.23,0.76,false,2024-01-10 05:02:13
SS_0040_2024_ITEM_2,SS_0040_2024,SSML_006,1,34.99,31.78,3.21,true,2024-01-10 05:02:13
SS_0041_2024_ITEM_1,SS_0041_2024,SSML_003,1,27.99,27.99,0.00,true,2024-01-16 19:28:05
SS_0042_2024_ITEM_1,SS_0042_2024,SSML_005,1,39.99,37.69,2.30,false,2024-01-11 04:41:21
SS_0043_2024_ITEM_1,SS_0043_2024,SSML_007,2,22.99,42.89,3.09,false,2024-01-05 03:20:53
SS_0043_2024_ITEM_2,SS_0043_2024,SSML_005,1,39.99,37.53,2.46,true,2024-01-05 03:20:53
SS_0043_2024_ITEM_3,SS_0043_2024,SSML_008,1,79.99,69.40,10.59,false,2024-01-05 03:20:53
SS_0044_2024_ITEM_1,SS_0044_2024,SSML_003,1,27.99,22.41,5.58,false,2024-01-31 06:36:41
SS_0044_2024_ITEM_2,SS_0044_2024,SSML_006,1,34.99,34.99,0.00,true,2024-01-31 06:36:41
SS_0045_2024_ITEM_1,SS_0045_2024,SSML_008,1,79.99,69.75,10.24,false,2024-01-26 03:44:42
SS_0045_2024_ITEM_2,SS_0045_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-26 03:44:42
SS_0046_2024_ITEM_1,SS_0046_2024,SSML_007,1,22.99,22.99,0.00,true,2024-01-07 10:24:42
SS_0046_2024_ITEM_2,SS_0046_2024,SSML_008,1,79.99,78.06,1.93,false,2024-01-07 10:24:42
SS_0046_2024_ITEM_3,SS_0046_2024,SSML_005,1,39.99,37.99,2.00,true,2024-01-07 10:24:42
SS_0047_2024_ITEM_1,SS_0047_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-29 16:50:15
SS_0048_2024_ITEM_1,SS_0048_2024,SSML_004,1,16.99,16.99,0.00,false,2024-01-18 23:48:53
SS_0048_2024_ITEM_2,SS_0048_2024,SSML_005,1,39.99,39.99,0.00,false,2024-01-18 23:48:53
SS_0049_2024_ITEM_1,SS_0049_2024,SSML_008,1,79.99,77.78,2.21,false,2024-01-22 20:56:46
SS_0050_2024_ITEM_1,SS_0050_2024,SSML_001,1,29.99,29.29,0.70,false,2024-01-13 02:27:20
SS_0051_2024_ITEM_1,SS_0051_2024,SSML_001,1,29.99,22.86,7.13,false,2024-01-07 04:15:03
SS_0051_2024_ITEM_2,SS_0051_2024,SSML_004,2,16.99,33.98,0.00,false,2024-01-07 04:15:03
SS_0052_2024_ITEM_1,SS_0052_2024,SSML_004,1,16.99,12.66,4.33,false,2024-01-28 01:20:35
SS_0052_2024_ITEM_2,SS_0052_2024,SSML_008,1,79.99,74.81,5.18,false,2024-01-28 01:20:35
SS_0053_2024_ITEM_1,SS_0053_2024,SSML_001,1,29.99,29.99,0.00,true,2024-01-29 19:25:58
SS_0054_2024_ITEM_1,SS_0054_2024,SSML_008,1,79.99,79.99,0.00,true,2024-01-10 09:27:35
SS_0055_2024_ITEM_1,SS_0055_2024,SSML_003,1,27.99,23.86,4.13,false,2024-01-18 08:39:16
SS_0055_2024_ITEM_2,SS_0055_2024,SSML_002,1,19.99,15.93,4.06,true,2024-01-18 08:39:16
SS_0056_2024_ITEM_1,SS_0056_2024,SSML_008,1,79.99,68.88,11.11,true,2024-01-02 20:35:52
SS_0057_2024_ITEM_1,SS_0057_2024,SSML_004,1,16.99,16.99,0.00,false,2024-01-28 23:38:20
SS_0058_2024_ITEM_1,SS_0058_2024,SSML_002,1,19.99,19.74,0.25,false,2024-01-08 04:24:22
SS_0058_2024_ITEM_2,SS_0058_2024,SSML_001,1,29.99,29.99,0.00,true,2024-01-08 04:24:22
SS_0059_2024_ITEM_1,SS_0059_2024,SSML_003,1,27.99,25.08,2.91,false,2024-01-08 00:58:52
SS_0059_2024_ITEM_2,SS_0059_2024,SSML_006,1,34.99,28.09,6.90,false,2024-01-08 00:58:52
SS_0060_2024_ITEM_1,SS_0060_2024,SSML_006,1,34.99,34.99,0.00,false,2024-01-10 02:50:44
SS_0060_2024_ITEM_2,SS_0060_2024,SSML_001,1,29.99,29.99,0.00,true,2024-01-10 02:50:44
SS_0061_2024_ITEM_1,SS_0061_2024,SSML_008,1,79.99,73.61,6.38,false,2024-01-07 16:08:51
SS_0061_2024_ITEM_2,SS_0061_2024,SSML_003,1,27.99,24.67,3.32,false,2024-01-07 16:08:51
SS_0062_2024_ITEM_1,SS_0062_2024,SSML_005,1,39.99,36.51,3.48,true,2024-01-05 21:58:01
SS_0062_2024_ITEM_2,SS_0062_2024,SSML_007,1,22.99,20.14,2.85,false,2024-01-05 21:58:01
SS_0062_2024_ITEM_3,SS_0062_2024,SSML_002,1,19.99,19.99,0.00,true,2024-01-05 21:58:01
SS_0063_2024_ITEM_1,SS_0063_2024,SSML_003,2,27.99,55.98,0.00,true,2024-01-19 23:15:24
SS_0063_2024_ITEM_2,SS_0063_2024,SSML_006,2,34.99,69.98,0.00,true,2024-01-19 23:15:24
SS_0064_2024_ITEM_1,SS_0064_2024,SSML_002,1,19.99,18.06,1.93,true,2024-01-26 02:34:39
SS_0064_2024_ITEM_2,SS_0064_2024,SSML_007,1,22.99,22.99,0.00,false,2024-01-26 02:34:39
SS_0065_2024_ITEM_1,SS_0065_2024,SSML_007,1,22.99,17.70,5.29,false,2024-01-08 14:04:58
SS_0066_2024_ITEM_1,SS_0066_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-07 04:09:38
SS_0066_2024_ITEM_2,SS_0066_2024,SSML_001,1,29.99,29.99,0.00,true,2024-01-07 04:09:38
SS_0066_2024_ITEM_3,SS_0066_2024,SSML_008,1,79.99,79.99,0.00,false,2024-01-07 04:09:38
SS_0067_2024_ITEM_1,SS_0067_2024,SSML_002,1,19.99,14.02,5.97,false,2024-01-18 02:33:49
SS_0068_2024_ITEM_1,SS_0068_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-25 13:55:16
SS_0069_2024_ITEM_1,SS_0069_2024,SSML_003,1,27.99,27.99,0.00,true,2024-01-10 17:18:39
SS_0069_2024_ITEM_2,SS_0069_2024,SSML_007,1,22.99,22.19,0.80,true,2024-01-10 17:18:39
SS_0070_2024_ITEM_1,SS_0070_2024,SSML_004,1,16.99,16.99,0.00,false,2024-01-06 22:44:43
SS_0070_2024_ITEM_2,SS_0070_2024,SSML_001,1,29.99,26.86,3.13,true,2024-01-06 22:44:43
SS_0071_2024_ITEM_1,SS_0071_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-24 02:55:48
SS_0071_2024_ITEM_2,SS_0071_2024,SSML_004,1,16.99,16.67,0.32,false,2024-01-24 02:55:48
SS_0072_2024_ITEM_1,SS_0072_2024,SSML_007,1,22.99,20.86,2.13,false,2024-01-15 10:52:50
SS_0073_2024_ITEM_1,SS_0073_2024,SSML_002,1,19.99,19.99,0.00,true,2024-01-18 21:12:58
SS_0074_2024_ITEM_1,SS_0074_2024,SSML_008,1,79.99,79.99,0.00,false,2024-01-16 01:45:45
SS_0074_2024_ITEM_2,SS_0074_2024,SSML_006,1,34.99,34.99,0.00,false,2024-01-16 01:45:45
SS_0074_2024_ITEM_3,SS_0074_2024,SSML_003,1,27.99,20.49,7.50,false,2024-01-16 01:45:45
SS_0075_2024_ITEM_1,SS_0075_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-01 12:19:48
SS_0076_2024_ITEM_1,SS_0076_2024,SSML_007,1,22.99,22.99,0.00,true,2024-01-02 22:18:43
SS_0077_2024_ITEM_1,SS_0077_2024,SSML_007,2,22.99,45.78,0.20,false,2024-01-30 11:07:45
SS_0077_2024_ITEM_2,SS_0077_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-30 11:07:45
SS_0078_2024_ITEM_1,SS_0078_2024,SSML_007,1,22.99,22.99,0.00,true,2024-01-08 04:31:35
SS_0078_2024_ITEM_2,SS_0078_2024,SSML_004,1,16.99,16.99,0.00,true,2024-01-08 04:31:35
SS_0079_2024_ITEM_1,SS_0079_2024,SSML_002,1,19.99,19.99,0.00,false,2024-01-29 06:45:05
SS_0079_2024_ITEM_2,SS_0079_2024,SSML_006,1,34.99,34.99,0.00,false,2024-01-29 06:45:05
SS_0080_2024_ITEM_1,SS_0080_2024,SSML_008,1,79.99,56.71,23.28,false,2024-01-22 17:45:11
SS_0081_2024_ITEM_1,SS_0081_2024,SSML_006,1,34.99,32.23,2.76,true,2024-01-12 12:14:08
SS_0081_2024_ITEM_2,SS_0081_2024,SSML_008,1,79.99,79.99,0.00,true,2024-01-12 12:14:08
SS_0082_2024_ITEM_1,SS_0082_2024,SSML_008,1,79.99,79.60,0.39,false,2024-01-09 14:45:36
SS_0083_2024_ITEM_1,SS_0083_2024,SSML_002,1,19.99,19.20,0.79,true,2024-01-28 04:51:43
SS_0084_2024_ITEM_1,SS_0084_2024,SSML_004,1,16.99,13.27,3.72,false,2024-01-07 04:36:06
SS_0085_2024_ITEM_1,SS_0085_2024,SSML_003,1,27.99,27.99,0.00,true,2024-01-01 14:14:35
SS_0085_2024_ITEM_2,SS_0085_2024,SSML_004,1,16.99,16.62,0.37,false,2024-01-01 14:14:35
SS_0086_2024_ITEM_1,SS_0086_2024,SSML_007,1,22.99,21.68,1.31,false,2024-01-03 15:53:40
SS_0087_2024_ITEM_1,SS_0087_2024,SSML_004,1,16.99,12.20,4.79,false,2024-01-07 14:48:23
SS_0087_2024_ITEM_2,SS_0087_2024,SSML_002,2,19.99,36.68,3.30,false,2024-01-07 14:48:23
SS_0088_2024_ITEM_1,SS_0088_2024,SSML_001,1,29.99,28.84,1.15,true,2024-01-01 18:02:08
SS_0088_2024_ITEM_2,SS_0088_2024,SSML_003,1,27.99,27.15,0.84,false,2024-01-01 18:02:08
SS_0088_2024_ITEM_3,SS_0088_2024,SSML_006,1,34.99,34.99,0.00,true,2024-01-01 18:02:08
SS_0089_2024_ITEM_1,SS_0089_2024,SSML_001,1,29.99,29.99,0.00,true,2024-01-13 04:40:39
SS_0089_2024_ITEM_2,SS_0089_2024,SSML_002,1,19.99,19.99,0.00,false,2024-01-13 04:40:39
SS_0090_2024_ITEM_1,SS_0090_2024,SSML_005,1,39.99,30.54,9.45,false,2024-01-11 21:42:27
SS_0090_2024_ITEM_2,SS_0090_2024,SSML_008,1,79.99,72.38,7.61,false,2024-01-11 21:42:27
SS_0091_2024_ITEM_1,SS_0091_2024,SSML_007,1,22.99,22.99,0.00,true,2024-01-27 00:30:19
SS_0092_2024_ITEM_1,SS_0092_2024,SSML_005,1,39.99,39.99,0.00,false,2024-01-19 23:07:26
SS_0092_2024_ITEM_2,SS_0092_2024,SSML_004,1,16.99,12.41,4.58,false,2024-01-19 23:07:26
SS_0092_2024_ITEM_3,SS_0092_2024,SSML_007,1,22.99,21.05,1.94,false,2024-01-19 23:07:26
SS_0093_2024_ITEM_1,SS_0093_2024,SSML_001,1,29.99,24.04,5.95,false,2024-01-29 15:46:14
SS_0094_2024_ITEM_1,SS_0094_2024,SSML_008,1,79.99,79.99,0.00,false,2024-01-20 23:44:51
SS_0095_2024_ITEM_1,SS_0095_2024,SSML_008,1,79.99,79.99,0.00,true,2024-01-06 22:52:40
SS_0095_2024_ITEM_2,SS_0095_2024,SSML_005,1,39.99,39.50,0.49,false,2024-01-06 22:52:40
SS_0096_2024_ITEM_1,SS_0096_2024,SSML_008,1,79.99,79.99,0.00,false,2024-01-16 03:23:13
SS_0096_2024_ITEM_2,SS_0096_2024,SSML_002,1,19.99,18.88,1.11,false,2024-01-16 03:23:13
SS_0097_2024_ITEM_1,SS_0097_2024,SSML_002,1,19.99,16.81,3.18,false,2024-01-10 17:04:50
SS_0097_2024_ITEM_2,SS_0097_2024,SSML_007,1,22.99,22.99,0.00,false,2024-01-10 17:04:50
SS_0098_2024_ITEM_1,SS_0098_2024,SSML_001,1,29.99,25.46,4.53,true,2024-01-29 05:52:59
SS_0099_2024_ITEM_1,SS_0099_2024,SSML_001,1,29.99,21.90,8.09,false,2024-01-22 11:42:47
SS_0100_2024_ITEM_1,SS_0100_2024,SSML_005,2,39.99,71.96,8.02,true,2024-01-21 04:57:51
SS_0101_2024_ITEM_1,SS_0101_2024,SSML_003,1,27.99,19.78,8.21,true,2024-01-09 13:04:47
SS_0101_2024_ITEM_2,SS_0101_2024,SSML_007,1,22.99,22.00,0.99,false,2024-01-09 13:04:47
SS_0101_2024_ITEM_3,SS_0101_2024,SSML_008,1,79.99,79.99,0.00,false,2024-01-09 13:04:47
SS_0102_2024_ITEM_1,SS_0102_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-12 02:32:56
SS_0103_2024_ITEM_1,SS_0103_2024,SSML_006,1,34.99,34.99,0.00,false,2024-01-24 15:40:00
SS_0104_2024_ITEM_1,SS_0104_2024,SSML_004,1,16.99,16.45,0.54,false,2024-01-17 14:01:16
SS_0105_2024_ITEM_1,SS_0105_2024,SSML_008,1,79.99,64.95,15.04,false,2024-01-21 10:19:39
SS_0105_2024_ITEM_2,SS_0105_2024,SSML_003,1,27.99,26.19,1.80,false,2024-01-21 10:19:39
SS_0105_2024_ITEM_3,SS_0105_2024,SSML_006,1,34.99,34.99,0.00,true,2024-01-21 10:19:39
SS_0106_2024_ITEM_1,SS_0106_2024,SSML_008,2,79.99,159.98,0.00,true,2024-01-29 18:37:21
SS_0107_2024_ITEM_1,SS_0107_2024,SSML_008,1,79.99,78.32,1.67,true,2024-01-25 13:17:07
SS_0107_2024_ITEM_2,SS_0107_2024,SSML_001,1,29.99,29.99,0.00,true,2024-01-25 13:17:07
SS_0108_2024_ITEM_1,SS_0108_2024,SSML_002,1,19.99,19.99,0.00,true,2024-01-26 10:46:01
SS_0108_2024_ITEM_2,SS_0108_2024,SSML_008,1,79.99,79.99,0.00,false,2024-01-26 10:46:01
SS_0108_2024_ITEM_3,SS_0108_2024,SSML_006,1,34.99,34.99,0.00,false,2024-01-26 10:46:01
SS_0109_2024_ITEM_1,SS_0109_2024,SSML_002,1,19.99,17.36,2.63,true,2024-01-14 23:09:00
SS_0110_2024_ITEM_1,SS_0110_2024,SSML_008,2,79.99,159.98,0.00,false,2024-01-27 15:49:46
SS_0111_2024_ITEM_1,SS_0111_2024,SSML_004,2,16.99,33.98,0.00,false,2024-01-15 19:44:35
SS_0112_2024_ITEM_1,SS_0112_2024,SSML_004,1,16.99,16.99,0.00,false,2024-01-18 16:27:01
SS_0112_2024_ITEM_2,SS_0112_2024,SSML_001,1,29.99,29.99,0.00,true,2024-01-18 16:27:01
SS_0113_2024_ITEM_1,SS_0113_2024,SSML_005,1,39.99,39.99,0.00,false,2024-01-02 23:19:27
SS_0113_2024_ITEM_2,SS_0113_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-02 23:19:27
SS_0114_2024_ITEM_1,SS_0114_2024,SSML_005,1,39.99,39.99,0.00,false,2024-01-31 03:03:39
SS_0114_2024_ITEM_2,SS_0114_2024,SSML_002,1,19.99,15.19,4.80,false,2024-01-31 03:03:39
SS_0115_2024_ITEM_1,SS_0115_2024,SSML_004,1,16.99,16.99,0.00,true,2024-01-13 16:58:53
SS_0115_2024_ITEM_2,SS_0115_2024,SSML_002,1,19.99,19.99,0.00,false,2024-01-13 16:58:53
SS_0116_2024_ITEM_1,SS_0116_2024,SSML_008,1,79.99,68.39,11.60,false,2024-01-14 14:53:16
SS_0117_2024_ITEM_1,SS_0117_2024,SSML_006,1,34.99,24.85,10.14,false,2024-01-28 07:55:09
SS_0118_2024_ITEM_1,SS_0118_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-14 05:16:41
SS_0118_2024_ITEM_2,SS_0118_2024,SSML_006,2,34.99,69.98,0.00,true,2024-01-14 05:16:41
SS_0119_2024_ITEM_1,SS_0119_2024,SSML_006,1,34.99,34.99,0.00,false,2024-01-19 18:10:48
SS_0120_2024_ITEM_1,SS_0120_2024,SSML_008,2,79.99,159.98,0.00,false,2024-01-09 00:42:25
SS_0120_2024_ITEM_2,SS_0120_2024,SSML_006,1,34.99,34.99,0.00,true,2024-01-09 00:42:25
SS_0121_2024_ITEM_1,SS_0121_2024,SSML_007,1,22.99,20.03,2.96,false,2024-01-22 20:02:46
SS_0121_2024_ITEM_2,SS_0121_2024,SSML_006,2,34.99,69.54,0.44,false,2024-01-22 20:02:46
SS_0121_2024_ITEM_3,SS_0121_2024,SSML_004,1,16.99,16.99,0.00,false,2024-01-22 20:02:46
SS_0122_2024_ITEM_1,SS_0122_2024,SSML_004,1,16.99,16.99,0.00,false,2024-01-16 00:04:51
SS_0122_2024_ITEM_2,SS_0122_2024,SSML_003,1,27.99,24.09,3.90,true,2024-01-16 00:04:51
SS_0122_2024_ITEM_3,SS_0122_2024,SSML_006,1,34.99,34.99,0.00,false,2024-01-16 00:04:51
SS_0123_2024_ITEM_1,SS_0123_2024,SSML_007,1,22.99,22.39,0.60,true,2024-01-21 23:15:03
SS_0123_2024_ITEM_2,SS_0123_2024,SSML_004,1,16.99,16.99,0.00,false,2024-01-21 23:15:03
SS_0124_2024_ITEM_1,SS_0124_2024,SSML_007,2,22.99,34.68,11.30,false,2024-01-08 08:10:41
SS_0125_2024_ITEM_1,SS_0125_2024,SSML_003,1,27.99,27.77,0.22,false,2024-01-13 10:27:36
SS_0125_2024_ITEM_2,SS_0125_2024,SSML_008,1,79.99,79.99,0.00,true,2024-01-13 10:27:36
SS_0126_2024_ITEM_1,SS_0126_2024,SSML_008,1,79.99,79.99,0.00,false,2024-01-29 19:20:28
SS_0127_2024_ITEM_1,SS_0127_2024,SSML_003,1,27.99,27.99,0.00,true,2024-01-16 02:23:41
SS_0127_2024_ITEM_2,SS_0127_2024,SSML_008,2,79.99,146.34,13.64,false,2024-01-16 02:23:41
SS_0128_2024_ITEM_1,SS_0128_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-16 08:24:56
SS_0129_2024_ITEM_1,SS_0129_2024,SSML_001,1,29.99,29.99,0.00,true,2024-01-13 20:00:50
SS_0129_2024_ITEM_2,SS_0129_2024,SSML_003,2,27.99,43.76,12.22,true,2024-01-13 20:00:50
SS_0130_2024_ITEM_1,SS_0130_2024,SSML_002,2,19.99,39.98,0.00,true,2024-01-07 15:48:16
SS_0130_2024_ITEM_2,SS_0130_2024,SSML_004,1,16.99,16.99,0.00,true,2024-01-07 15:48:16
SS_0131_2024_ITEM_1,SS_0131_2024,SSML_006,1,34.99,34.99,0.00,false,2024-01-25 13:30:32
SS_0131_2024_ITEM_2,SS_0131_2024,SSML_002,2,19.99,33.75,6.23,false,2024-01-25 13:30:32
SS_0132_2024_ITEM_1,SS_0132_2024,SSML_003,1,27.99,27.09,0.90,true,2024-01-26 17:18:57
SS_0133_2024_ITEM_1,SS_0133_2024,SSML_003,1,27.99,27.99,0.00,false,2024-01-07 20:16:24
SS_0133_2024_ITEM_2,SS_0133_2024,SSML_008,2,79.99,155.15,4.83,false,2024-01-07 20:16:24
SS_0134_2024_ITEM_1,SS_0134_2024,SSML_005,1,39.99,33.72,6.27,true,2024-01-10 13:53:01
SS_0135_2024_ITEM_1,SS_0135_2024,SSML_002,1,19.99,18.15,1.84,true,2024-01-21 16:51:12
