order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_amount,is_subscription_item,created_at
BM_0052_2024_ITEM_3,BM_0052_2024,BEAU_002,1,64.99,56.24,8.75,FALSE,1/28/24 21:12
BM_0053_2024_ITEM_1,BM_0053_2024,BEAU_004,1,32.99,32.99,0,FALSE,1/19/24 23:07
BM_0054_2024_ITEM_1,BM_0054_2024,BEAU_009,1,39.99,39.99,0,FALSE,1/9/24 21:30
BM_0054_2024_ITEM_2,BM_0054_2024,BEAU_005,1,54.99,54.99,0,FALSE,1/9/24 21:30
BM_0055_2024_ITEM_1,BM_0055_2024,BEAU_004,2,32.99,51.6,14.38,FALSE,1/24/24 3:06
BM_0056_2024_ITEM_1,BM_0056_2024,BEAU_012,1,199.99,199.99,0,FALSE,1/19/24 2:49
BM_0057_2024_ITEM_1,BM_0057_2024,BEAU_003,1,124.99,124.99,0,FALSE,1/25/24 6:08
BM_0057_2024_ITEM_2,BM_0057_2024,BEAU_008,1,76.99,55.04,21.95,FALSE,1/25/24 6:08
BM_0058_2024_ITEM_1,BM_0058_2024,BEAU_008,1,76.99,76.28,0.71,FALSE,1/8/24 19:46
BM_0058_2024_ITEM_2,BM_0058_2024,BEAU_005,1,54.99,47.7,7.29,FALSE,1/8/24 19:46
BM_0059_2024_ITEM_1,BM_0059_2024,BEAU_013,1,89.99,82.86,7.13,FALSE,1/7/24 15:02
BM_0059_2024_ITEM_2,BM_0059_2024,BEAU_008,1,76.99,68,8.99,FALSE,1/7/24 15:02
BM_0059_2024_ITEM_3,BM_0059_2024,BEAU_006,1,48.99,38.13,10.86,FALSE,1/7/24 15:02
BM_0060_2024_ITEM_1,BM_0060_2024,BEAU_013,2,89.99,179.98,0,FALSE,1/5/24 14:49
BM_0061_2024_ITEM_1,BM_0061_2024,BEAU_012,1,199.99,199.99,0,FALSE,1/16/24 4:08
BM_0062_2024_ITEM_1,BM_0062_2024,BEAU_010,1,59.99,57.47,2.52,FALSE,1/20/24 7:58
BM_0063_2024_ITEM_1,BM_0063_2024,BEAU_003,2,124.99,233.93,16.05,FALSE,1/6/24 7:42
BM_0064_2024_ITEM_1,BM_0064_2024,BEAU_014,1,249.99,242,7.99,FALSE,1/23/24 3:14
BM_0064_2024_ITEM_2,BM_0064_2024,BEAU_005,1,54.99,45.5,9.49,FALSE,1/23/24 3:14
BM_0065_2024_ITEM_1,BM_0065_2024,BEAU_004,1,32.99,32.99,0,FALSE,1/20/24 10:35
BM_0065_2024_ITEM_2,BM_0065_2024,BEAU_007,1,28.99,23.32,5.67,FALSE,1/20/24 10:35
BM_0066_2024_ITEM_1,BM_0066_2024,BEAU_004,2,32.99,65.98,0,TRUE,1/3/24 17:18
BM_0067_2024_ITEM_1,BM_0067_2024,BEAU_014,1,249.99,249.99,0,FALSE,1/4/24 13:48
BM_0068_2024_ITEM_1,BM_0068_2024,BEAU_004,1,32.99,28.32,4.67,FALSE,1/28/24 13:11
BM_0068_2024_ITEM_2,BM_0068_2024,BEAU_003,1,124.99,112.77,12.22,FALSE,1/28/24 13:11
BM_0069_2024_ITEM_1,BM_0069_2024,BEAU_014,1,249.99,195.86,54.13,FALSE,1/14/24 21:01
BM_0069_2024_ITEM_2,BM_0069_2024,BEAU_004,1,32.99,31.23,1.76,FALSE,1/14/24 21:01
BM_0070_2024_ITEM_1,BM_0070_2024,BEAU_005,1,54.99,54.99,0,TRUE,1/23/24 11:08
BM_0071_2024_ITEM_1,BM_0071_2024,BEAU_001,1,89.99,89.99,0,FALSE,1/16/24 2:38
BM_0072_2024_ITEM_1,BM_0072_2024,BEAU_005,1,54.99,54.99,0,FALSE,1/26/24 3:01
BM_0073_2024_ITEM_1,BM_0073_2024,BEAU_015,1,159.99,118.14,41.85,FALSE,1/17/24 16:33
BM_0073_2024_ITEM_2,BM_0073_2024,BEAU_014,1,249.99,249.99,0,FALSE,1/17/24 16:33
BM_0074_2024_ITEM_1,BM_0074_2024,BEAU_005,1,54.99,54.99,0,FALSE,1/2/24 18:11
BM_0075_2024_ITEM_1,BM_0075_2024,BEAU_013,1,89.99,89.99,0,FALSE,1/20/24 18:10
BM_0076_2024_ITEM_1,BM_0076_2024,BEAU_004,1,32.99,29.73,3.26,FALSE,1/7/24 19:20
BM_0076_2024_ITEM_2,BM_0076_2024,BEAU_011,1,34.99,29,5.99,FALSE,1/7/24 19:20
BM_0077_2024_ITEM_1,BM_0077_2024,BEAU_015,1,159.99,122.1,37.89,FALSE,1/27/24 18:08
BM_0077_2024_ITEM_2,BM_0077_2024,BEAU_007,1,28.99,28.98,0.01,FALSE,1/27/24 18:08
BM_0077_2024_ITEM_3,BM_0077_2024,BEAU_012,1,199.99,183.78,16.21,FALSE,1/27/24 18:08
BM_0078_2024_ITEM_1,BM_0078_2024,BEAU_004,1,32.99,32.99,0,FALSE,1/2/24 6:12
BM_0078_2024_ITEM_2,BM_0078_2024,BEAU_014,1,249.99,229.69,20.3,FALSE,1/2/24 6:12
BM_0079_2024_ITEM_1,BM_0079_2024,BEAU_008,2,76.99,117.42,36.56,FALSE,1/26/24 7:20
BM_0079_2024_ITEM_2,BM_0079_2024,BEAU_004,1,32.99,25.69,7.3,FALSE,1/26/24 7:20
BM_0080_2024_ITEM_1,BM_0080_2024,BEAU_013,1,89.99,71.37,18.62,FALSE,1/16/24 0:06
BM_0081_2024_ITEM_1,BM_0081_2024,BEAU_009,1,39.99,39.99,0,FALSE,1/7/24 1:58
BM_0081_2024_ITEM_2,BM_0081_2024,BEAU_006,1,48.99,48.99,0,FALSE,1/7/24 1:58
BM_0082_2024_ITEM_1,BM_0082_2024,BEAU_005,1,54.99,40.68,14.31,TRUE,1/7/24 1:26
BM_0083_2024_ITEM_1,BM_0083_2024,BEAU_004,1,32.99,26.74,6.25,TRUE,1/20/24 1:30
BM_0084_2024_ITEM_1,BM_0084_2024,BEAU_012,1,199.99,157.09,42.9,FALSE,1/26/24 17:00
BM_0084_2024_ITEM_2,BM_0084_2024,BEAU_001,1,89.99,65.02,24.97,FALSE,1/26/24 17:00
BM_0084_2024_ITEM_3,BM_0084_2024,BEAU_004,1,32.99,32.99,0,FALSE,1/26/24 17:00
BM_0084_2024_ITEM_4,BM_0084_2024,BEAU_010,1,59.99,58.74,1.25,FALSE,1/26/24 17:00
BM_0085_2024_ITEM_1,BM_0085_2024,BEAU_014,1,249.99,176.84,73.15,FALSE,1/11/24 15:56
BM_0085_2024_ITEM_2,BM_0085_2024,BEAU_007,1,28.99,21.75,7.24,FALSE,1/11/24 15:56
BM_0086_2024_ITEM_1,BM_0086_2024,BEAU_014,1,249.99,239.33,10.66,FALSE,1/4/24 20:31
BM_0086_2024_ITEM_2,BM_0086_2024,BEAU_015,1,159.99,131.34,28.65,FALSE,1/4/24 20:31
BM_0086_2024_ITEM_3,BM_0086_2024,BEAU_010,1,59.99,57.97,2.02,FALSE,1/4/24 20:31
BM_0087_2024_ITEM_1,BM_0087_2024,BEAU_007,1,28.99,28.99,0,FALSE,1/9/24 14:57
BM_0087_2024_ITEM_2,BM_0087_2024,BEAU_005,1,54.99,54.99,0,FALSE,1/9/24 14:57
BM_0088_2024_ITEM_1,BM_0088_2024,BEAU_006,2,48.99,97.98,0,FALSE,1/15/24 20:15
BM_0088_2024_ITEM_2,BM_0088_2024,BEAU_003,1,124.99,93.81,31.18,FALSE,1/15/24 20:15
BM_0089_2024_ITEM_1,BM_0089_2024,BEAU_009,1,39.99,35.07,4.92,FALSE,1/18/24 10:55
BM_0089_2024_ITEM_2,BM_0089_2024,BEAU_011,1,34.99,34.99,0,FALSE,1/18/24 10:55
BM_0090_2024_ITEM_1,BM_0090_2024,BEAU_014,1,249.99,234.66,15.33,FALSE,1/20/24 2:24
BM_0091_2024_ITEM_1,BM_0091_2024,BEAU_006,2,48.99,96.07,1.91,FALSE,1/8/24 23:25
BM_0092_2024_ITEM_1,BM_0092_2024,BEAU_008,1,76.99,76.99,0,FALSE,1/1/24 9:27
BM_0092_2024_ITEM_2,BM_0092_2024,BEAU_011,1,34.99,34.99,0,FALSE,1/1/24 9:27
BM_0093_2024_ITEM_1,BM_0093_2024,BEAU_014,1,249.99,241.7,8.29,FALSE,1/23/24 10:03
BM_0093_2024_ITEM_2,BM_0093_2024,BEAU_011,1,34.99,34.99,0,FALSE,1/23/24 10:03
BM_0093_2024_ITEM_3,BM_0093_2024,BEAU_008,1,76.99,76.99,0,FALSE,1/23/24 10:03
BM_0094_2024_ITEM_1,BM_0094_2024,BEAU_004,1,32.99,32.99,0,TRUE,1/15/24 10:56
BM_0094_2024_ITEM_2,BM_0094_2024,BEAU_002,1,64.99,45.89,19.1,FALSE,1/15/24 10:56
BM_0095_2024_ITEM_1,BM_0095_2024,BEAU_003,1,124.99,121.97,3.02,TRUE,1/26/24 16:36
BM_0096_2024_ITEM_1,BM_0096_2024,BEAU_006,1,48.99,48.99,0,FALSE,1/24/24 16:43
BM_0096_2024_ITEM_2,BM_0096_2024,BEAU_013,1,89.99,89.99,0,FALSE,1/24/24 16:43
BM_0097_2024_ITEM_1,BM_0097_2024,BEAU_006,1,48.99,48.99,0,FALSE,1/28/24 21:17
BM_0097_2024_ITEM_2,BM_0097_2024,BEAU_007,1,28.99,28.99,0,FALSE,1/28/24 21:17
BM_0098_2024_ITEM_1,BM_0098_2024,BEAU_006,2,48.99,73.68,24.3,FALSE,1/9/24 14:32
BM_0098_2024_ITEM_2,BM_0098_2024,BEAU_011,1,34.99,32.95,2.04,FALSE,1/9/24 14:32
BM_0098_2024_ITEM_3,BM_0098_2024,BEAU_012,1,199.99,174.39,25.6,FALSE,1/9/24 14:32
BM_0099_2024_ITEM_1,BM_0099_2024,BEAU_012,1,199.99,153.03,46.96,FALSE,1/2/24 19:12
BM_0100_2024_ITEM_1,BM_0100_2024,BEAU_014,1,249.99,249.99,0,FALSE,1/4/24 15:14
BM_0100_2024_ITEM_2,BM_0100_2024,BEAU_004,1,32.99,31.74,1.25,TRUE,1/4/24 15:14
BM_0101_2024_ITEM_1,BM_0101_2024,BEAU_003,1,124.99,90,34.99,FALSE,1/8/24 16:27
BM_0101_2024_ITEM_2,BM_0101_2024,BEAU_008,2,76.99,153.98,0,FALSE,1/8/24 16:27
BM_0102_2024_ITEM_1,BM_0102_2024,BEAU_010,1,59.99,56.09,3.9,FALSE,1/1/24 19:34
BM_0102_2024_ITEM_2,BM_0102_2024,BEAU_015,1,159.99,159.99,0,FALSE,1/1/24 19:34
BM_0103_2024_ITEM_1,BM_0103_2024,BEAU_005,2,54.99,106.11,3.87,TRUE,1/10/24 16:49
BM_0103_2024_ITEM_2,BM_0103_2024,BEAU_015,1,159.99,158.69,1.3,FALSE,1/10/24 16:49
BM_0103_2024_ITEM_3,BM_0103_2024,BEAU_012,1,199.99,174.63,25.36,FALSE,1/10/24 16:49
BM_0104_2024_ITEM_1,BM_0104_2024,BEAU_012,1,199.99,146.76,53.23,FALSE,1/18/24 16:16
BM_0104_2024_ITEM_2,BM_0104_2024,BEAU_007,1,28.99,28.99,0,FALSE,1/18/24 16:16
BM_0105_2024_ITEM_1,BM_0105_2024,BEAU_012,1,199.99,199.99,0,FALSE,1/30/24 5:57
BM_0105_2024_ITEM_2,BM_0105_2024,BEAU_005,1,54.99,47.42,7.57,FALSE,1/30/24 5:57
BM_0105_2024_ITEM_3,BM_0105_2024,BEAU_010,1,59.99,59.99,0,FALSE,1/30/24 5:57
BM_0106_2024_ITEM_1,BM_0106_2024,BEAU_002,1,64.99,46.13,18.86,FALSE,1/16/24 1:22
BM_0106_2024_ITEM_2,BM_0106_2024,BEAU_006,1,48.99,38.57,10.42,FALSE,1/16/24 1:22
BM_0107_2024_ITEM_1,BM_0107_2024,BEAU_015,1,159.99,152.84,7.15,FALSE,1/25/24 22:39
BM_0107_2024_ITEM_2,BM_0107_2024,BEAU_006,1,48.99,48.99,0,FALSE,1/25/24 22:39
BM_0108_2024_ITEM_1,BM_0108_2024,BEAU_002,1,64.99,61.73,3.26,FALSE,1/29/24 14:17
BM_0108_2024_ITEM_2,BM_0108_2024,BEAU_014,1,249.99,215.07,34.92,FALSE,1/29/24 14:17
BM_0109_2024_ITEM_1,BM_0109_2024,BEAU_005,1,54.99,54.99,0,TRUE,1/6/24 4:43
BM_0109_2024_ITEM_2,BM_0109_2024,BEAU_010,1,59.99,59.99,0,FALSE,1/6/24 4:43
BM_0109_2024_ITEM_3,BM_0109_2024,BEAU_012,1,199.99,199.99,0,FALSE,1/6/24 4:43
BM_0110_2024_ITEM_1,BM_0110_2024,BEAU_005,1,54.99,49.21,5.78,FALSE,1/27/24 8:53
BM_0111_2024_ITEM_1,BM_0111_2024,BEAU_007,1,28.99,22.8,6.19,FALSE,1/23/24 18:52
BM_0111_2024_ITEM_2,BM_0111_2024,BEAU_013,1,89.99,86.04,3.95,FALSE,1/23/24 18:52
BM_0112_2024_ITEM_1,BM_0112_2024,BEAU_006,1,48.99,48.31,0.68,FALSE,1/6/24 5:00
BM_0113_2024_ITEM_1,BM_0113_2024,BEAU_003,1,124.99,106.69,18.3,FALSE,1/16/24 13:29
BM_0113_2024_ITEM_2,BM_0113_2024,BEAU_012,1,199.99,184.31,15.68,FALSE,1/16/24 13:29
BM_0114_2024_ITEM_1,BM_0114_2024,BEAU_001,1,89.99,77.29,12.7,FALSE,1/27/24 22:25
BM_0115_2024_ITEM_1,BM_0115_2024,BEAU_015,1,159.99,159.99,0,FALSE,1/6/24 1:53
BM_0116_2024_ITEM_1,BM_0116_2024,BEAU_015,1,159.99,159.99,0,FALSE,1/14/24 8:06
BM_0116_2024_ITEM_2,BM_0116_2024,BEAU_010,1,59.99,59.99,0,FALSE,1/14/24 8:06
BM_0117_2024_ITEM_1,BM_0117_2024,BEAU_009,1,39.99,39.99,0,FALSE,1/28/24 3:17
BM_0117_2024_ITEM_2,BM_0117_2024,BEAU_005,1,54.99,47.64,7.35,FALSE,1/28/24 3:17
BM_0118_2024_ITEM_1,BM_0118_2024,BEAU_013,1,89.99,79.35,10.64,FALSE,1/17/24 23:47
BM_0119_2024_ITEM_1,BM_0119_2024,BEAU_010,1,59.99,51.08,8.91,FALSE,1/29/24 5:10
BM_0120_2024_ITEM_1,BM_0120_2024,BEAU_014,1,249.99,249.99,0,FALSE,1/22/24 3:28
BM_0121_2024_ITEM_1,BM_0121_2024,BEAU_014,1,249.99,249.99,0,FALSE,1/5/24 5:11
BM_0121_2024_ITEM_2,BM_0121_2024,BEAU_012,1,199.99,199.99,0,FALSE,1/5/24 5:11
BM_0122_2024_ITEM_1,BM_0122_2024,BEAU_007,1,28.99,27.7,1.29,FALSE,1/6/24 23:31
BM_0122_2024_ITEM_2,BM_0122_2024,BEAU_002,2,64.99,125.19,4.79,TRUE,1/6/24 23:31
BM_0123_2024_ITEM_1,BM_0123_2024,BEAU_001,1,89.99,81.04,8.95,TRUE,1/5/24 7:23
BM_0123_2024_ITEM_2,BM_0123_2024,BEAU_004,1,32.99,23.64,9.35,FALSE,1/5/24 7:23
BM_0124_2024_ITEM_1,BM_0124_2024,BEAU_007,1,28.99,28.99,0,FALSE,1/20/24 2:03
BM_0125_2024_ITEM_1,BM_0125_2024,BEAU_011,1,34.99,33.48,1.51,FALSE,1/9/24 19:28
BM_0126_2024_ITEM_1,BM_0126_2024,BEAU_004,1,32.99,32.11,0.88,TRUE,1/5/24 22:02
BM_0126_2024_ITEM_2,BM_0126_2024,BEAU_010,1,59.99,43.66,16.33,FALSE,1/5/24 22:02
BM_0127_2024_ITEM_1,BM_0127_2024,BEAU_004,1,32.99,27.6,5.39,FALSE,1/7/24 6:08
BM_0127_2024_ITEM_2,BM_0127_2024,BEAU_012,1,199.99,199.99,0,FALSE,1/7/24 6:08
BM_0127_2024_ITEM_3,BM_0127_2024,BEAU_014,1,249.99,249.99,0,FALSE,1/7/24 6:08
BM_0128_2024_ITEM_1,BM_0128_2024,BEAU_015,1,159.99,141.62,18.37,FALSE,1/15/24 6:20
BM_0128_2024_ITEM_2,BM_0128_2024,BEAU_012,1,199.99,189.19,10.8,FALSE,1/15/24 6:20
BM_0129_2024_ITEM_1,BM_0129_2024,BEAU_015,1,159.99,153.53,6.46,FALSE,1/7/24 4:45
BM_0129_2024_ITEM_2,BM_0129_2024,BEAU_004,1,32.99,32.99,0,FALSE,1/7/24 4:45
BM_0129_2024_ITEM_3,BM_0129_2024,BEAU_007,1,28.99,23.31,5.68,FALSE,1/7/24 4:45
BM_0130_2024_ITEM_1,BM_0130_2024,BEAU_006,1,48.99,37.49,11.5,FALSE,1/10/24 2:56
BM_0130_2024_ITEM_2,BM_0130_2024,BEAU_015,1,159.99,159.99,0,FALSE,1/10/24 2:56
BM_0131_2024_ITEM_1,BM_0131_2024,BEAU_012,1,199.99,185.32,14.67,FALSE,1/11/24 10:50
BM_0132_2024_ITEM_1,BM_0132_2024,BEAU_003,2,124.99,233.62,16.36,FALSE,1/20/24 5:06
BM_0133_2024_ITEM_1,BM_0133_2024,BEAU_013,1,89.99,81.56,8.43,FALSE,1/11/24 10:35
BM_0134_2024_ITEM_1,BM_0134_2024,BEAU_008,1,76.99,76.99,0,FALSE,1/21/24 2:07
BM_0135_2024_ITEM_1,BM_0135_2024,BEAU_013,1,89.99,89.99,0,FALSE,1/15/24 7:58
BM_0135_2024_ITEM_2,BM_0135_2024,BEAU_010,1,59.99,59.99,0,FALSE,1/15/24 7:58
BM_0136_2024_ITEM_1,BM_0136_2024,BEAU_015,1,159.99,159.99,0,FALSE,1/19/24 14:16
BM_0136_2024_ITEM_2,BM_0136_2024,BEAU_014,1,249.99,249.99,0,FALSE,1/19/24 14:16
