order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_amount,is_subscription_item,created_at
SM_0021_2024_ITEM_3,SM_0021_2024,SUPP_014,1,39.99,39.99,0.00,false,2024-01-15 06:42:22
SM_0022_2024_ITEM_1,SM_0022_2024,SUPP_016,1,149.99,142.44,7.55,true,2024-01-22 17:43:23
SM_0023_2024_ITEM_1,SM_0023_2024,SUPP_016,1,149.99,149.99,0.00,true,2024-01-15 19:00:52
SM_0024_2024_ITEM_1,SM_0024_2024,SUPP_003,1,39.99,39.99,0.00,true,2024-01-26 15:31:21
SM_0024_2024_ITEM_2,SM_0024_2024,SUPP_012,1,49.99,43.46,6.53,true,2024-01-26 15:31:21
SM_0024_2024_ITEM_3,SM_0024_2024,SUPP_002,1,34.99,34.99,0.00,false,2024-01-26 15:31:21
SM_0025_2024_ITEM_1,SM_0025_2024,SUPP_016,1,149.99,122.14,27.85,false,2024-01-27 17:51:11
SM_0025_2024_ITEM_2,SM_0025_2024,SUPP_011,2,54.99,83.49,26.49,false,2024-01-27 17:51:11
SM_0026_2024_ITEM_1,SM_0026_2024,SUPP_006,2,64.99,129.98,0.00,false,2024-01-19 01:09:10
SM_0026_2024_ITEM_2,SM_0026_2024,SUPP_009,2,34.99,64.85,5.13,false,2024-01-19 01:09:10
SM_0027_2024_ITEM_1,SM_0027_2024,SUPP_001,1,24.99,24.99,0.00,true,2024-01-12 13:16:06
SM_0027_2024_ITEM_2,SM_0027_2024,SUPP_010,1,29.99,27.01,2.98,false,2024-01-12 13:16:06
SM_0028_2024_ITEM_1,SM_0028_2024,SUPP_003,1,39.99,39.04,0.95,false,2024-01-06 19:19:30
SM_0029_2024_ITEM_1,SM_0029_2024,SUPP_007,1,49.99,49.99,0.00,false,2024-01-03 00:01:41
SM_0030_2024_ITEM_1,SM_0030_2024,SUPP_008,1,44.99,35.50,9.49,true,2024-01-28 09:14:08
SM_0030_2024_ITEM_2,SM_0030_2024,SUPP_007,1,49.99,43.57,6.42,false,2024-01-28 09:14:08
SM_0030_2024_ITEM_3,SM_0030_2024,SUPP_002,1,34.99,29.94,5.05,false,2024-01-28 09:14:08
SM_0031_2024_ITEM_1,SM_0031_2024,SUPP_005,1,28.99,28.99,0.00,false,2024-01-11 12:34:46
SM_0032_2024_ITEM_1,SM_0032_2024,SUPP_010,2,29.99,56.78,3.20,false,2024-01-10 18:49:03
SM_0032_2024_ITEM_2,SM_0032_2024,SUPP_014,1,39.99,35.57,4.42,true,2024-01-10 18:49:03
SM_0033_2024_ITEM_1,SM_0033_2024,SUPP_005,1,28.99,28.99,0.00,true,2024-01-12 22:42:18
SM_0033_2024_ITEM_2,SM_0033_2024,SUPP_009,1,34.99,33.62,1.37,true,2024-01-12 22:42:18
SM_0034_2024_ITEM_1,SM_0034_2024,SUPP_016,1,149.99,130.33,19.66,false,2024-01-19 04:52:49
SM_0034_2024_ITEM_2,SM_0034_2024,SUPP_004,1,19.99,16.74,3.25,false,2024-01-19 04:52:49
SM_0035_2024_ITEM_1,SM_0035_2024,SUPP_013,2,59.99,117.36,2.62,false,2024-01-26 21:10:48
SM_0036_2024_ITEM_1,SM_0036_2024,SUPP_016,1,149.99,149.99,0.00,true,2024-01-18 06:42:15
SM_0037_2024_ITEM_1,SM_0037_2024,SUPP_015,1,69.99,69.99,0.00,false,2024-01-13 00:54:14
SM_0037_2024_ITEM_2,SM_0037_2024,SUPP_014,1,39.99,39.99,0.00,true,2024-01-13 00:54:14
SM_0037_2024_ITEM_3,SM_0037_2024,SUPP_001,1,24.99,22.10,2.89,false,2024-01-13 00:54:14
SM_0038_2024_ITEM_1,SM_0038_2024,SUPP_012,1,49.99,42.23,7.76,false,2024-01-13 22:01:51
SM_0038_2024_ITEM_2,SM_0038_2024,SUPP_007,1,49.99,37.56,12.43,true,2024-01-13 22:01:51
SM_0038_2024_ITEM_3,SM_0038_2024,SUPP_003,1,39.99,39.86,0.13,false,2024-01-13 22:01:51
SM_0039_2024_ITEM_1,SM_0039_2024,SUPP_007,2,49.99,88.85,11.13,false,2024-01-24 13:41:25
SM_0040_2024_ITEM_1,SM_0040_2024,SUPP_008,1,44.99,44.99,0.00,false,2024-01-18 08:19:53
SM_0040_2024_ITEM_2,SM_0040_2024,SUPP_009,1,34.99,34.99,0.00,false,2024-01-18 08:19:53
SM_0040_2024_ITEM_3,SM_0040_2024,SUPP_001,2,24.99,49.98,0.00,false,2024-01-18 08:19:53
SM_0041_2024_ITEM_1,SM_0041_2024,SUPP_006,1,64.99,49.68,15.31,false,2024-01-24 05:55:47
SM_0042_2024_ITEM_1,SM_0042_2024,SUPP_001,1,24.99,24.99,0.00,false,2024-01-24 07:30:09
SM_0043_2024_ITEM_1,SM_0043_2024,SUPP_015,1,69.99,65.16,4.83,false,2024-01-10 01:23:44
SM_0043_2024_ITEM_2,SM_0043_2024,SUPP_006,1,64.99,64.99,0.00,false,2024-01-10 01:23:44
SM_0043_2024_ITEM_3,SM_0043_2024,SUPP_001,1,24.99,24.99,0.00,false,2024-01-10 01:23:44
SM_0044_2024_ITEM_1,SM_0044_2024,SUPP_010,1,29.99,25.04,4.95,true,2024-01-23 01:59:28
SM_0045_2024_ITEM_1,SM_0045_2024,SUPP_017,2,199.99,342.64,57.34,false,2024-01-12 22:45:34
SM_0045_2024_ITEM_2,SM_0045_2024,SUPP_010,1,29.99,29.65,0.34,true,2024-01-12 22:45:34
SM_0046_2024_ITEM_1,SM_0046_2024,SUPP_010,1,29.99,27.96,2.03,false,2024-01-30 04:26:05
SM_0046_2024_ITEM_2,SM_0046_2024,SUPP_007,1,49.99,49.99,0.00,true,2024-01-30 04:26:05
SM_0046_2024_ITEM_3,SM_0046_2024,SUPP_009,1,34.99,34.99,0.00,false,2024-01-30 04:26:05
SM_0047_2024_ITEM_1,SM_0047_2024,SUPP_012,1,49.99,49.99,0.00,false,2024-01-26 14:29:27
SM_0048_2024_ITEM_1,SM_0048_2024,SUPP_013,1,59.99,56.25,3.74,false,2024-01-29 15:25:14
SM_0048_2024_ITEM_2,SM_0048_2024,SUPP_007,1,49.99,42.75,7.24,false,2024-01-29 15:25:14
SM_0049_2024_ITEM_1,SM_0049_2024,SUPP_012,1,49.99,49.99,0.00,true,2024-01-21 18:12:32
SM_0049_2024_ITEM_2,SM_0049_2024,SUPP_014,1,39.99,32.62,7.37,false,2024-01-21 18:12:32
SM_0050_2024_ITEM_1,SM_0050_2024,SUPP_002,2,34.99,69.98,0.00,false,2024-01-09 02:27:21
SM_0050_2024_ITEM_2,SM_0050_2024,SUPP_015,1,69.99,69.99,0.00,false,2024-01-09 02:27:21
SM_0051_2024_ITEM_1,SM_0051_2024,SUPP_001,1,24.99,24.99,0.00,false,2024-01-04 17:33:21
SM_0052_2024_ITEM_1,SM_0052_2024,SUPP_006,1,64.99,58.29,6.70,false,2024-01-23 12:52:12
SM_0052_2024_ITEM_2,SM_0052_2024,SUPP_007,1,49.99,41.01,8.98,true,2024-01-23 12:52:12
SM_0053_2024_ITEM_1,SM_0053_2024,SUPP_012,1,49.99,49.99,0.00,true,2024-01-22 08:37:03
SM_0053_2024_ITEM_2,SM_0053_2024,SUPP_010,1,29.99,29.99,0.00,false,2024-01-22 08:37:03
SM_0054_2024_ITEM_1,SM_0054_2024,SUPP_009,1,34.99,30.34,4.65,false,2024-01-25 11:09:46
SM_0054_2024_ITEM_2,SM_0054_2024,SUPP_004,1,19.99,19.99,0.00,false,2024-01-25 11:09:46
SM_0055_2024_ITEM_1,SM_0055_2024,SUPP_009,1,34.99,34.99,0.00,false,2024-01-15 04:53:05
SM_0055_2024_ITEM_2,SM_0055_2024,SUPP_012,1,49.99,49.99,0.00,false,2024-01-15 04:53:05
SM_0055_2024_ITEM_3,SM_0055_2024,SUPP_015,1,69.99,69.99,0.00,false,2024-01-15 04:53:05
SM_0056_2024_ITEM_1,SM_0056_2024,SUPP_009,1,34.99,34.99,0.00,false,2024-01-16 14:18:42
SM_0057_2024_ITEM_1,SM_0057_2024,SUPP_008,1,44.99,40.81,4.18,true,2024-01-27 12:49:00
SM_0057_2024_ITEM_2,SM_0057_2024,SUPP_016,1,149.99,137.55,12.44,false,2024-01-27 12:49:00
SM_0057_2024_ITEM_3,SM_0057_2024,SUPP_010,1,29.99,23.81,6.18,false,2024-01-27 12:49:00
SM_0058_2024_ITEM_1,SM_0058_2024,SUPP_016,1,149.99,143.58,6.41,false,2024-01-04 02:41:19
SM_0058_2024_ITEM_2,SM_0058_2024,SUPP_001,1,24.99,19.19,5.80,false,2024-01-04 02:41:19
SM_0058_2024_ITEM_3,SM_0058_2024,SUPP_013,1,59.99,59.99,0.00,false,2024-01-04 02:41:19
SM_0059_2024_ITEM_1,SM_0059_2024,SUPP_016,1,149.99,149.99,0.00,false,2024-01-03 01:19:51
SM_0060_2024_ITEM_1,SM_0060_2024,SUPP_009,1,34.99,34.99,0.00,true,2024-01-11 05:34:34
SM_0060_2024_ITEM_2,SM_0060_2024,SUPP_010,1,29.99,21.27,8.72,false,2024-01-11 05:34:34
SM_0060_2024_ITEM_3,SM_0060_2024,SUPP_015,1,69.99,67.46,2.53,true,2024-01-11 05:34:34
SM_0061_2024_ITEM_1,SM_0061_2024,SUPP_015,1,69.99,52.79,17.20,false,2024-01-22 19:30:13
SM_0061_2024_ITEM_2,SM_0061_2024,SUPP_008,1,44.99,44.99,0.00,false,2024-01-22 19:30:13
SM_0062_2024_ITEM_1,SM_0062_2024,SUPP_005,2,28.99,56.52,1.46,true,2024-01-22 10:35:25
SM_0063_2024_ITEM_1,SM_0063_2024,SUPP_006,1,64.99,64.99,0.00,true,2024-01-28 03:18:34
SM_0063_2024_ITEM_2,SM_0063_2024,SUPP_012,1,49.99,46.11,3.88,false,2024-01-28 03:18:34
SM_0064_2024_ITEM_1,SM_0064_2024,SUPP_013,1,59.99,59.99,0.00,true,2024-01-10 08:45:57
SM_0064_2024_ITEM_2,SM_0064_2024,SUPP_006,1,64.99,64.99,0.00,true,2024-01-10 08:45:57
SM_0064_2024_ITEM_3,SM_0064_2024,SUPP_002,1,34.99,34.99,0.00,false,2024-01-10 08:45:57
SM_0065_2024_ITEM_1,SM_0065_2024,SUPP_013,1,59.99,47.52,12.47,false,2024-01-25 12:47:16
SM_0065_2024_ITEM_2,SM_0065_2024,SUPP_012,1,49.99,43.43,6.56,false,2024-01-25 12:47:16
SM_0065_2024_ITEM_3,SM_0065_2024,SUPP_003,1,39.99,39.99,0.00,true,2024-01-25 12:47:16
SM_0066_2024_ITEM_1,SM_0066_2024,SUPP_010,1,29.99,29.99,0.00,true,2024-01-25 08:20:46
SM_0067_2024_ITEM_1,SM_0067_2024,SUPP_012,1,49.99,37.24,12.75,true,2024-01-21 06:55:12
SM_0067_2024_ITEM_2,SM_0067_2024,SUPP_008,1,44.99,37.16,7.83,false,2024-01-21 06:55:12
SM_0068_2024_ITEM_1,SM_0068_2024,SUPP_016,2,149.99,297.61,2.37,true,2024-01-25 13:43:25
SM_0069_2024_ITEM_1,SM_0069_2024,SUPP_016,1,149.99,146.52,3.47,true,2024-01-14 15:41:19
SM_0069_2024_ITEM_2,SM_0069_2024,SUPP_007,1,49.99,49.99,0.00,false,2024-01-14 15:41:19
SM_0070_2024_ITEM_1,SM_0070_2024,SUPP_013,2,59.99,112.06,7.92,false,2024-01-19 05:39:30
SM_0071_2024_ITEM_1,SM_0071_2024,SUPP_011,1,54.99,48.80,6.19,true,2024-01-21 19:25:35
SM_0072_2024_ITEM_1,SM_0072_2024,SUPP_004,1,19.99,18.30,1.69,false,2024-01-02 16:50:59
SM_0072_2024_ITEM_2,SM_0072_2024,SUPP_001,1,24.99,18.62,6.37,false,2024-01-02 16:50:59
SM_0072_2024_ITEM_3,SM_0072_2024,SUPP_014,1,39.99,39.99,0.00,true,2024-01-02 16:50:59
SM_0073_2024_ITEM_1,SM_0073_2024,SUPP_015,1,69.99,69.99,0.00,true,2024-01-14 08:44:52
SM_0074_2024_ITEM_1,SM_0074_2024,SUPP_006,1,64.99,64.99,0.00,false,2024-01-14 14:07:27
SM_0075_2024_ITEM_1,SM_0075_2024,SUPP_013,1,59.99,53.59,6.40,false,2024-01-04 12:01:27
SM_0076_2024_ITEM_1,SM_0076_2024,SUPP_008,1,44.99,44.99,0.00,true,2024-01-30 10:30:57
SM_0076_2024_ITEM_2,SM_0076_2024,SUPP_009,1,34.99,34.99,0.00,false,2024-01-30 10:30:57
SM_0077_2024_ITEM_1,SM_0077_2024,SUPP_006,2,64.99,129.98,0.00,false,2024-01-04 08:35:43
SM_0077_2024_ITEM_2,SM_0077_2024,SUPP_005,1,28.99,28.99,0.00,false,2024-01-04 08:35:43
SM_0078_2024_ITEM_1,SM_0078_2024,SUPP_010,1,29.99,28.13,1.86,false,2024-01-05 18:12:01
SM_0078_2024_ITEM_2,SM_0078_2024,SUPP_007,2,49.99,99.98,0.00,false,2024-01-05 18:12:01
SM_0079_2024_ITEM_1,SM_0079_2024,SUPP_015,1,69.99,69.99,0.00,true,2024-01-25 19:07:25
SM_0079_2024_ITEM_2,SM_0079_2024,SUPP_013,1,59.99,52.80,7.19,false,2024-01-25 19:07:25
SM_0080_2024_ITEM_1,SM_0080_2024,SUPP_005,1,28.99,27.65,1.34,true,2024-01-07 22:22:58
SM_0080_2024_ITEM_2,SM_0080_2024,SUPP_002,1,34.99,34.99,0.00,false,2024-01-07 22:22:58
SM_0081_2024_ITEM_1,SM_0081_2024,SUPP_007,1,49.99,41.05,8.94,false,2024-01-28 20:21:00
SM_0081_2024_ITEM_2,SM_0081_2024,SUPP_015,1,69.99,65.29,4.70,false,2024-01-28 20:21:00
SM_0082_2024_ITEM_1,SM_0082_2024,SUPP_017,1,199.99,199.99,0.00,false,2024-01-25 14:12:56
SM_0083_2024_ITEM_1,SM_0083_2024,SUPP_011,1,54.99,42.79,12.20,false,2024-01-27 02:41:12
SM_0084_2024_ITEM_1,SM_0084_2024,SUPP_007,1,49.99,49.99,0.00,false,2024-01-27 20:50:41
SM_0084_2024_ITEM_2,SM_0084_2024,SUPP_014,1,39.99,39.99,0.00,true,2024-01-27 20:50:41
SM_0085_2024_ITEM_1,SM_0085_2024,SUPP_009,2,34.99,69.98,0.00,true,2024-01-20 09:25:54
SM_0085_2024_ITEM_2,SM_0085_2024,SUPP_007,1,49.99,42.46,7.53,false,2024-01-20 09:25:54
SM_0085_2024_ITEM_3,SM_0085_2024,SUPP_005,1,28.99,28.99,0.00,false,2024-01-20 09:25:54
SM_0086_2024_ITEM_1,SM_0086_2024,SUPP_006,2,64.99,129.98,0.00,false,2024-01-06 09:29:14
SM_0086_2024_ITEM_2,SM_0086_2024,SUPP_011,1,54.99,54.58,0.41,false,2024-01-06 09:29:14
SM_0086_2024_ITEM_3,SM_0086_2024,SUPP_013,1,59.99,59.99,0.00,true,2024-01-06 09:29:14
SM_0087_2024_ITEM_1,SM_0087_2024,SUPP_008,1,44.99,44.99,0.00,false,2024-01-17 10:25:22
SM_0088_2024_ITEM_1,SM_0088_2024,SUPP_008,2,44.99,81.39,8.59,true,2024-01-06 18:54:14
SM_0089_2024_ITEM_1,SM_0089_2024,SUPP_014,1,39.99,36.38,3.61,true,2024-01-17 23:23:12
SM_0089_2024_ITEM_2,SM_0089_2024,SUPP_010,1,29.99,29.99,0.00,false,2024-01-17 23:23:12
SM_0089_2024_ITEM_3,SM_0089_2024,SUPP_004,1,19.99,18.65,1.34,false,2024-01-17 23:23:12
SM_0090_2024_ITEM_1,SM_0090_2024,SUPP_015,1,69.99,69.99,0.00,false,2024-01-04 05:43:50
SM_0090_2024_ITEM_2,SM_0090_2024,SUPP_008,2,44.99,89.98,0.00,false,2024-01-04 05:43:50
SM_0091_2024_ITEM_1,SM_0091_2024,SUPP_017,1,199.99,156.97,43.02,false,2024-01-31 01:04:19
SM_0091_2024_ITEM_2,SM_0091_2024,SUPP_007,1,49.99,49.99,0.00,true,2024-01-31 01:04:19
SM_0091_2024_ITEM_3,SM_0091_2024,SUPP_015,1,69.99,69.99,0.00,true,2024-01-31 01:04:19
SM_0092_2024_ITEM_1,SM_0092_2024,SUPP_014,2,39.99,79.98,0.00,true,2024-01-29 12:28:35
SM_0092_2024_ITEM_2,SM_0092_2024,SUPP_015,1,69.99,62.73,7.26,false,2024-01-29 12:28:35
SM_0093_2024_ITEM_1,SM_0093_2024,SUPP_011,1,54.99,54.99,0.00,false,2024-01-15 05:49:35
SM_0093_2024_ITEM_2,SM_0093_2024,SUPP_008,1,44.99,34.05,10.94,true,2024-01-15 05:49:35
SM_0093_2024_ITEM_3,SM_0093_2024,SUPP_002,1,34.99,34.99,0.00,false,2024-01-15 05:49:35
SM_0094_2024_ITEM_1,SM_0094_2024,SUPP_016,2,149.99,258.74,41.24,false,2024-01-03 05:39:49
SM_0094_2024_ITEM_2,SM_0094_2024,SUPP_012,1,49.99,48.34,1.65,false,2024-01-03 05:39:49
SM_0094_2024_ITEM_3,SM_0094_2024,SUPP_017,1,199.99,148.31,51.68,true,2024-01-03 05:39:49
SM_0095_2024_ITEM_1,SM_0095_2024,SUPP_006,1,64.99,64.99,0.00,false,2024-01-30 17:27:48
SM_0095_2024_ITEM_2,SM_0095_2024,SUPP_012,1,49.99,49.99,0.00,false,2024-01-30 17:27:48
SM_0095_2024_ITEM_3,SM_0095_2024,SUPP_005,2,28.99,43.15,14.83,false,2024-01-30 17:27:48
SM_0096_2024_ITEM_1,SM_0096_2024,SUPP_014,2,39.99,79.98,0.00,true,2024-01-14 20:42:39
SM_0097_2024_ITEM_1,SM_0097_2024,SUPP_002,1,34.99,34.99,0.00,false,2024-01-02 15:28:06
SM_0097_2024_ITEM_2,SM_0097_2024,SUPP_016,1,149.99,149.99,0.00,false,2024-01-02 15:28:06
SM_0098_2024_ITEM_1,SM_0098_2024,SUPP_011,1,54.99,54.97,0.02,true,2024-01-08 05:09:19
SM_0098_2024_ITEM_2,SM_0098_2024,SUPP_006,1,64.99,50.92,14.07,true,2024-01-08 05:09:19
SM_0099_2024_ITEM_1,SM_0099_2024,SUPP_002,1,34.99,32.45,2.54,true,2024-01-08 21:56:24
SM_0100_2024_ITEM_1,SM_0100_2024,SUPP_009,1,34.99,34.99,0.00,false,2024-01-13 04:52:32
SM_0100_2024_ITEM_2,SM_0100_2024,SUPP_001,1,24.99,21.37,3.62,false,2024-01-13 04:52:32
SM_0101_2024_ITEM_1,SM_0101_2024,SUPP_017,1,199.99,199.99,0.00,false,2024-01-23 22:03:17
SM_0102_2024_ITEM_1,SM_0102_2024,SUPP_006,1,64.99,64.99,0.00,false,2024-01-20 23:59:40
SM_0103_2024_ITEM_1,SM_0103_2024,SUPP_013,1,59.99,59.99,0.00,false,2024-01-26 03:04:09
SM_0103_2024_ITEM_2,SM_0103_2024,SUPP_016,1,149.99,149.99,0.00,false,2024-01-26 03:04:09
SM_0104_2024_ITEM_1,SM_0104_2024,SUPP_008,1,44.99,43.63,1.36,false,2024-01-14 06:21:43
SM_0104_2024_ITEM_2,SM_0104_2024,SUPP_010,1,29.99,29.99,0.00,false,2024-01-14 06:21:43
SM_0104_2024_ITEM_3,SM_0104_2024,SUPP_017,1,199.99,199.99,0.00,false,2024-01-14 06:21:43
SM_0105_2024_ITEM_1,SM_0105_2024,SUPP_007,1,49.99,48.59,1.40,false,2024-01-26 23:22:32
SM_0105_2024_ITEM_2,SM_0105_2024,SUPP_002,1,34.99,30.91,4.08,false,2024-01-26 23:22:32
SM_0105_2024_ITEM_3,SM_0105_2024,SUPP_005,2,28.99,45.81,12.17,false,2024-01-26 23:22:32
SM_0106_2024_ITEM_1,SM_0106_2024,SUPP_012,1,49.99,47.80,2.19,false,2024-01-16 16:23:28
SM_0107_2024_ITEM_1,SM_0107_2024,SUPP_001,1,24.99,24.99,0.00,false,2024-01-13 08:00:24
SM_0107_2024_ITEM_2,SM_0107_2024,SUPP_006,1,64.99,48.56,16.43,false,2024-01-13 08:00:24
SM_0108_2024_ITEM_1,SM_0108_2024,SUPP_001,1,24.99,24.99,0.00,false,2024-01-30 11:37:35
SM_0109_2024_ITEM_1,SM_0109_2024,SUPP_011,1,54.99,53.67,1.32,true,2024-01-23 17:09:21
SM_0109_2024_ITEM_2,SM_0109_2024,SUPP_003,1,39.99,39.99,0.00,false,2024-01-23 17:09:21
SM_0110_2024_ITEM_1,SM_0110_2024,SUPP_013,1,59.99,45.60,14.39,true,2024-01-23 17:14:53
SM_0110_2024_ITEM_2,SM_0110_2024,SUPP_003,1,39.99,39.99,0.00,true,2024-01-23 17:14:53
SM_0111_2024_ITEM_1,SM_0111_2024,SUPP_007,1,49.99,37.33,12.66,false,2024-01-23 18:42:22
SM_0112_2024_ITEM_1,SM_0112_2024,SUPP_002,1,34.99,30.53,4.46,false,2024-01-09 03:03:15
SM_0112_2024_ITEM_2,SM_0112_2024,SUPP_011,1,54.99,54.41,0.58,true,2024-01-09 03:03:15
SM_0112_2024_ITEM_3,SM_0112_2024,SUPP_009,1,34.99,34.99,0.00,false,2024-01-09 03:03:15
SM_0113_2024_ITEM_1,SM_0113_2024,SUPP_003,1,39.99,39.99,0.00,false,2024-01-24 08:32:15
SM_0113_2024_ITEM_2,SM_0113_2024,SUPP_013,1,59.99,59.94,0.05,true,2024-01-24 08:32:15
SM_0114_2024_ITEM_1,SM_0114_2024,SUPP_014,1,39.99,39.99,0.00,false,2024-01-27 22:12:37
SM_0115_2024_ITEM_1,SM_0115_2024,SUPP_006,1,64.99,60.93,4.06,false,2024-01-19 17:43:40
SM_0116_2024_ITEM_1,SM_0116_2024,SUPP_017,1,199.99,199.99,0.00,false,2024-01-20 13:23:06
SM_0117_2024_ITEM_1,SM_0117_2024,SUPP_015,1,69.99,69.99,0.00,true,2024-01-29 20:55:46
SM_0117_2024_ITEM_2,SM_0117_2024,SUPP_007,1,49.99,41.71,8.28,false,2024-01-29 20:55:46
SM_0118_2024_ITEM_1,SM_0118_2024,SUPP_011,1,54.99,54.99,0.00,false,2024-01-03 14:49:15
SM_0118_2024_ITEM_2,SM_0118_2024,SUPP_009,1,34.99,34.99,0.00,false,2024-01-03 14:49:15
SM_0118_2024_ITEM_3,SM_0118_2024,SUPP_007,1,49.99,49.99,0.00,false,2024-01-03 14:49:15
SM_0119_2024_ITEM_1,SM_0119_2024,SUPP_001,1,24.99,23.86,1.13,true,2024-01-02 22:49:28
SM_0119_2024_ITEM_2,SM_0119_2024,SUPP_010,1,29.99,29.99,0.00,false,2024-01-02 22:49:28
SM_0120_2024_ITEM_1,SM_0120_2024,SUPP_015,1,69.99,69.99,0.00,false,2024-01-19 12:38:27
SM_0120_2024_ITEM_2,SM_0120_2024,SUPP_016,1,149.99,149.99,0.00,false,2024-01-19 12:38:27
SM_0121_2024_ITEM_1,SM_0121_2024,SUPP_017,1,199.99,199.99,0.00,false,2024-01-08 18:55:02
SM_0122_2024_ITEM_1,SM_0122_2024,SUPP_001,1,24.99,24.26,0.73,false,2024-01-12 09:16:13
SM_0123_2024_ITEM_1,SM_0123_2024,SUPP_003,1,39.99,39.99,0.00,false,2024-01-27 15:19:54
SM_0123_2024_ITEM_2,SM_0123_2024,SUPP_001,1,24.99,19.92,5.07,false,2024-01-27 15:19:54
SM_0124_2024_ITEM_1,SM_0124_2024,SUPP_002,1,34.99,34.99,0.00,false,2024-01-20 05:30:11
