order_id,customer_id,order_date,order_status,total_amount,subtotal,tax_amount,shipping_amount,discount_amount,payment_method,shipping_address_state,is_subscription_order,subscription_frequency,customer_type,acquisition_channel,created_at,updated_at
SM_0025_2024,CUST_SM_025,2024-01-27 17:51:11,fulfilled,222.08,205.63,16.45,0.00,54.34,google_pay,PA,false,,new,word_of_mouth,2024-01-27 17:51:11,2024-01-27 23:51:10
SM_0026_2024,CUST_SM_026,2024-01-19 01:09:10,fulfilled,210.42,194.83,15.59,0.00,5.13,apple_pay,MN,false,,new,amazon_ads,2024-01-19 01:09:10,2024-01-19 03:07:26
SM_0027_2024,CUST_SM_027,2024-01-12 13:16:06,fulfilled,56.16,52.00,4.16,0.00,2.98,apple_pay,OR,false,,new,instagram_ads,2024-01-12 13:16:06,2024-01-12 18:57:58
SM_0028_2024,CUST_SM_028,2024-01-06 19:19:30,fulfilled,42.16,39.04,3.12,0.00,0.95,paypal,OR,false,,new,amazon_ads,2024-01-06 19:19:30,2024-01-07 16:31:36
SM_0029_2024,CUST_SM_029,2024-01-03 00:01:41,fulfilled,63.98,49.99,4.00,9.99,0.00,apple_pay,OH,false,,new,email,2024-01-03 00:01:41,2024-01-03 20:24:00
SM_0030_2024,CUST_SM_030,2024-01-28 09:14:08,fulfilled,117.73,109.01,8.72,0.00,20.96,google_pay,MN,false,,new,word_of_mouth,2024-01-28 09:14:08,2024-01-28 09:22:21
SM_0031_2024,CUST_SM_031,2024-01-11 12:34:46,fulfilled,41.30,28.99,2.32,9.99,0.00,credit_card,FL,false,,new,youtube_ads,2024-01-11 12:34:46,2024-01-12 04:12:02
SM_0032_2024,CUST_SM_032,2024-01-10 18:49:03,fulfilled,99.74,92.35,7.39,0.00,7.62,credit_card,IL,false,,new,instagram_ads,2024-01-10 18:49:03,2024-01-10 21:37:35
SM_0033_2024,CUST_SM_033,2024-01-12 22:42:18,fulfilled,67.62,62.61,5.01,0.00,1.37,google_pay,TX,false,,new,instagram_ads,2024-01-12 22:42:18,2024-01-13 07:09:36
SM_0034_2024,CUST_SM_034,2024-01-19 04:52:49,fulfilled,158.84,147.08,11.77,0.00,22.90,google_pay,CA,false,,new,google_search,2024-01-19 04:52:49,2024-01-19 17:22:50
SM_0035_2024,CUST_SM_035,2024-01-26 21:10:48,fulfilled,126.75,117.36,9.39,0.00,2.62,apple_pay,MN,false,,new,podcast_sponsor,2024-01-26 21:10:48,2024-01-27 19:05:27
SM_0036_2024,CUST_SM_036,2024-01-18 06:42:15,fulfilled,161.99,149.99,12.00,0.00,0.00,paypal,NC,false,,new,google_search,2024-01-18 06:42:15,2024-01-18 15:47:45
SM_0037_2024,CUST_SM_037,2024-01-13 00:54:14,fulfilled,142.65,132.08,10.57,0.00,2.89,apple_pay,TX,false,,new,google_search,2024-01-13 00:54:14,2024-01-13 13:24:28
SM_0038_2024,CUST_SM_038,2024-01-13 22:01:51,fulfilled,129.22,119.65,9.57,0.00,20.32,google_pay,NC,false,,new,podcast_sponsor,2024-01-13 22:01:51,2024-01-14 19:44:22
SM_0039_2024,CUST_SM_039,2024-01-24 13:41:25,fulfilled,95.96,88.85,7.11,0.00,11.13,google_pay,NV,false,,new,tiktok_ads,2024-01-24 13:41:25,2024-01-25 11:50:19
SM_0040_2024,CUST_SM_040,2024-01-18 08:19:53,fulfilled,140.36,129.96,10.40,0.00,0.00,paypal,TX,false,,new,direct,2024-01-18 08:19:53,2024-01-18 10:21:53
SM_0041_2024,CUST_SM_041,2024-01-24 05:55:47,fulfilled,63.65,49.68,3.97,9.99,15.31,paypal,CO,false,,new,amazon_ads,2024-01-24 05:55:47,2024-01-24 14:54:18
SM_0042_2024,CUST_SM_042,2024-01-24 07:30:09,fulfilled,36.98,24.99,2.00,9.99,0.00,credit_card,OR,false,,new,direct,2024-01-24 07:30:09,2024-01-24 16:32:49
SM_0043_2024,CUST_SM_043,2024-01-10 01:23:44,fulfilled,167.55,155.14,12.41,0.00,4.83,credit_card,CO,false,,new,word_of_mouth,2024-01-10 01:23:44,2024-01-10 07:48:05
SM_0044_2024,CUST_SM_044,2024-01-23 01:59:28,fulfilled,37.03,25.04,2.00,9.99,4.95,google_pay,UT,false,,new,word_of_mouth,2024-01-23 01:59:28,2024-01-23 07:35:36
SM_0045_2024,CUST_SM_045,2024-01-12 22:45:34,fulfilled,402.08,372.30,29.78,0.00,57.67,credit_card,FL,false,,new,direct,2024-01-12 22:45:34,2024-01-13 10:44:33
SM_0046_2024,CUST_SM_046,2024-01-30 04:26:05,fulfilled,121.97,112.94,9.03,0.00,2.03,paypal,TX,false,,new,podcast_sponsor,2024-01-30 04:26:05,2024-01-30 15:11:20
SM_0047_2024,CUST_SM_047,2024-01-26 14:29:27,fulfilled,53.99,49.99,4.00,0.00,0.00,paypal,UT,false,,new,google_search,2024-01-26 14:29:27,2024-01-27 11:21:18
SM_0048_2024,CUST_SM_048,2024-01-29 15:25:14,fulfilled,106.92,99.00,7.92,0.00,10.98,apple_pay,UT,false,,new,amazon_ads,2024-01-29 15:25:14,2024-01-30 06:41:49
SM_0049_2024,CUST_SM_049,2024-01-21 18:12:32,fulfilled,89.22,82.61,6.61,0.00,7.37,paypal,GA,false,,new,direct,2024-01-21 18:12:32,2024-01-22 08:15:46
SM_0050_2024,CUST_SM_050,2024-01-09 02:27:21,fulfilled,151.17,139.97,11.20,0.00,0.00,paypal,WI,false,,new,amazon_ads,2024-01-09 02:27:21,2024-01-09 17:13:27
SM_0051_2024,CUST_SM_051,2024-01-04 17:33:21,fulfilled,36.98,24.99,2.00,9.99,0.00,google_pay,OH,false,,new,direct,2024-01-04 17:33:21,2024-01-04 18:12:06
SM_0052_2024,CUST_SM_052,2024-01-23 12:52:12,fulfilled,107.25,99.30,7.94,0.00,15.68,paypal,AZ,false,,new,tiktok_ads,2024-01-23 12:52:12,2024-01-24 11:23:13
SM_0053_2024,CUST_SM_053,2024-01-22 08:37:03,fulfilled,86.38,79.98,6.40,0.00,0.00,apple_pay,AZ,false,,new,podcast_sponsor,2024-01-22 08:37:03,2024-01-23 06:07:55
SM_0054_2024,CUST_SM_054,2024-01-25 11:09:46,fulfilled,54.36,50.33,4.03,0.00,4.65,credit_card,NY,false,,new,email,2024-01-25 11:09:46,2024-01-25 13:38:25
SM_0055_2024,CUST_SM_055,2024-01-15 04:53:05,fulfilled,167.37,154.97,12.40,0.00,0.00,paypal,CA,false,,new,direct,2024-01-15 04:53:05,2024-01-16 00:05:00
SM_0056_2024,CUST_SM_056,2024-01-16 14:18:42,fulfilled,47.78,34.99,2.80,9.99,0.00,google_pay,IL,false,,new,email,2024-01-16 14:18:42,2024-01-16 21:34:29
SM_0057_2024,CUST_SM_057,2024-01-27 12:49:00,shipped,218.35,202.18,16.17,0.00,22.79,credit_card,TX,false,,new,youtube_ads,2024-01-27 12:49:00,2024-01-27 22:42:41
SM_0058_2024,CUST_SM_058,2024-01-04 02:41:19,fulfilled,240.58,222.76,17.82,0.00,12.21,google_pay,NC,false,,new,email,2024-01-04 02:41:19,2024-01-04 22:19:43
SM_0059_2024,CUST_SM_059,2024-01-03 01:19:51,fulfilled,161.99,149.99,12.00,0.00,0.00,apple_pay,OR,false,,new,instagram_ads,2024-01-03 01:19:51,2024-01-03 14:51:23
SM_0060_2024,CUST_SM_060,2024-01-11 05:34:34,fulfilled,133.61,123.71,9.90,0.00,11.26,credit_card,FL,false,,new,word_of_mouth,2024-01-11 05:34:34,2024-01-11 20:22:21
SM_0061_2024,CUST_SM_061,2024-01-22 19:30:13,fulfilled,105.60,97.78,7.82,0.00,17.20,google_pay,AZ,false,,new,instagram_ads,2024-01-22 19:30:13,2024-01-22 23:56:49
SM_0062_2024,CUST_SM_062,2024-01-22 10:35:25,fulfilled,61.04,56.52,4.52,0.00,1.46,apple_pay,CA,false,,new,email,2024-01-22 10:35:25,2024-01-23 00:25:26
SM_0063_2024,CUST_SM_063,2024-01-28 03:18:34,fulfilled,119.99,111.10,8.89,0.00,3.88,google_pay,NV,false,,new,youtube_ads,2024-01-28 03:18:34,2024-01-28 06:31:41
SM_0064_2024,CUST_SM_064,2024-01-10 08:45:57,fulfilled,172.77,159.97,12.80,0.00,0.00,google_pay,KS,false,,new,direct,2024-01-10 08:45:57,2024-01-10 16:26:06
SM_0065_2024,CUST_SM_065,2024-01-25 12:47:16,fulfilled,141.42,130.94,10.48,0.00,19.03,apple_pay,MN,false,,new,google_search,2024-01-25 12:47:16,2024-01-25 14:42:24
SM_0066_2024,CUST_SM_066,2024-01-25 08:20:46,fulfilled,42.38,29.99,2.40,9.99,0.00,google_pay,PA,false,,new,amazon_ads,2024-01-25 08:20:46,2024-01-25 13:36:23
SM_0067_2024,CUST_SM_067,2024-01-21 06:55:12,fulfilled,80.36,74.40,5.95,0.00,20.58,google_pay,CO,false,,new,tiktok_ads,2024-01-21 06:55:12,2024-01-21 11:40:26
SM_0068_2024,CUST_SM_068,2024-01-25 13:43:25,fulfilled,321.42,297.61,23.81,0.00,2.37,apple_pay,MN,false,,new,instagram_ads,2024-01-25 13:43:25,2024-01-26 06:45:45
SM_0069_2024,CUST_SM_069,2024-01-14 15:41:19,fulfilled,212.23,196.51,15.72,0.00,3.47,google_pay,PA,false,,new,word_of_mouth,2024-01-14 15:41:19,2024-01-15 02:53:29
SM_0070_2024,CUST_SM_070,2024-01-19 05:39:30,fulfilled,121.03,112.06,8.97,0.00,7.92,paypal,CO,false,,new,word_of_mouth,2024-01-19 05:39:30,2024-01-19 09:12:32
SM_0071_2024,CUST_SM_071,2024-01-21 19:25:35,fulfilled,52.70,48.80,3.90,0.00,6.19,google_pay,KS,false,,new,instagram_ads,2024-01-21 19:25:35,2024-01-21 23:40:10
SM_0072_2024,CUST_SM_072,2024-01-02 16:50:59,fulfilled,83.07,76.91,6.15,0.00,8.06,paypal,OR,false,,new,direct,2024-01-02 16:50:59,2024-01-03 11:27:44
SM_0073_2024,CUST_SM_073,2024-01-14 08:44:52,shipped,75.59,69.99,5.60,0.00,0.00,paypal,MN,false,,new,google_search,2024-01-14 08:44:52,2024-01-14 13:19:20
SM_0074_2024,CUST_SM_074,2024-01-14 14:07:27,fulfilled,70.19,64.99,5.20,0.00,0.00,credit_card,KS,false,,new,direct,2024-01-14 14:07:27,2024-01-15 12:45:45
SM_0075_2024,CUST_SM_075,2024-01-04 12:01:27,fulfilled,57.87,53.59,4.29,0.00,6.40,credit_card,AZ,false,,new,tiktok_ads,2024-01-04 12:01:27,2024-01-05 06:13:20
SM_0076_2024,CUST_SM_076,2024-01-30 10:30:57,fulfilled,86.38,79.98,6.40,0.00,0.00,paypal,TX,false,,new,google_search,2024-01-30 10:30:57,2024-01-30 11:21:52
SM_0077_2024,CUST_SM_077,2024-01-04 08:35:43,fulfilled,171.69,158.97,12.72,0.00,0.00,google_pay,NV,false,,new,youtube_ads,2024-01-04 08:35:43,2024-01-04 21:03:30
SM_0078_2024,CUST_SM_078,2024-01-05 18:12:01,fulfilled,138.36,128.11,10.25,0.00,1.86,paypal,PA,false,,new,email,2024-01-05 18:12:01,2024-01-06 11:08:31
SM_0079_2024,CUST_SM_079,2024-01-25 19:07:25,fulfilled,132.61,122.79,9.82,0.00,7.19,paypal,MN,false,,new,podcast_sponsor,2024-01-25 19:07:25,2024-01-26 15:38:56
SM_0080_2024,CUST_SM_080,2024-01-07 22:22:58,fulfilled,67.65,62.64,5.01,0.00,1.34,apple_pay,CA,false,,new,facebook_ads,2024-01-07 22:22:58,2024-01-08 02:41:20
SM_0081_2024,CUST_SM_081,2024-01-28 20:21:00,fulfilled,114.84,106.34,8.51,0.00,13.64,credit_card,WA,false,,new,amazon_ads,2024-01-28 20:21:00,2024-01-29 19:32:44
SM_0082_2024,CUST_SM_082,2024-01-25 14:12:56,fulfilled,215.99,199.99,16.00,0.00,0.00,paypal,NC,false,,new,podcast_sponsor,2024-01-25 14:12:56,2024-01-26 13:40:21
SM_0083_2024,CUST_SM_083,2024-01-27 02:41:12,fulfilled,56.20,42.79,3.42,9.99,12.20,credit_card,IL,false,,new,direct,2024-01-27 02:41:12,2024-01-27 22:02:33
SM_0084_2024,CUST_SM_084,2024-01-27 20:50:41,fulfilled,97.18,89.98,7.20,0.00,0.00,apple_pay,FL,false,,new,direct,2024-01-27 20:50:41,2024-01-28 02:40:09
SM_0085_2024,CUST_SM_085,2024-01-20 09:25:54,fulfilled,152.75,141.43,11.31,0.00,7.53,google_pay,TX,false,,new,direct,2024-01-20 09:25:54,2024-01-20 12:38:42
SM_0086_2024,CUST_SM_086,2024-01-06 09:29:14,fulfilled,264.12,244.55,19.56,0.00,0.41,paypal,KS,false,,new,podcast_sponsor,2024-01-06 09:29:14,2024-01-07 00:37:40
SM_0087_2024,CUST_SM_087,2024-01-17 10:25:22,fulfilled,48.59,44.99,3.60,0.00,0.00,credit_card,PA,false,,new,podcast_sponsor,2024-01-17 10:25:22,2024-01-18 01:48:27
SM_0088_2024,CUST_SM_088,2024-01-06 18:54:14,fulfilled,87.90,81.39,6.51,0.00,8.59,paypal,NV,false,,new,instagram_ads,2024-01-06 18:54:14,2024-01-07 05:30:51
SM_0089_2024,CUST_SM_089,2024-01-17 23:23:12,fulfilled,91.82,85.02,6.80,0.00,4.95,paypal,OR,false,,new,word_of_mouth,2024-01-17 23:23:12,2024-01-18 15:30:31
SM_0090_2024,CUST_SM_090,2024-01-04 05:43:50,fulfilled,172.77,159.97,12.80,0.00,0.00,paypal,OH,false,,new,word_of_mouth,2024-01-04 05:43:50,2024-01-04 08:29:19
SM_0091_2024,CUST_SM_091,2024-01-31 01:04:19,fulfilled,299.11,276.95,22.16,0.00,43.02,apple_pay,TX,false,,new,youtube_ads,2024-01-31 01:04:19,2024-01-31 09:00:00
SM_0092_2024,CUST_SM_092,2024-01-29 12:28:35,fulfilled,154.13,142.71,11.42,0.00,7.26,apple_pay,UT,false,,new,amazon_ads,2024-01-29 12:28:35,2024-01-29 17:14:09
SM_0093_2024,CUST_SM_093,2024-01-15 05:49:35,fulfilled,133.95,124.03,9.92,0.00,10.94,google_pay,MN,false,,new,word_of_mouth,2024-01-15 05:49:35,2024-01-15 07:19:10
SM_0094_2024,CUST_SM_094,2024-01-03 05:39:49,processing,491.82,455.39,36.43,0.00,94.57,apple_pay,KS,false,,new,google_search,2024-01-03 05:39:49,2024-01-04 03:50:29
SM_0095_2024,CUST_SM_095,2024-01-30 17:27:48,fulfilled,170.78,158.13,12.65,0.00,14.83,apple_pay,OR,false,,new,google_search,2024-01-30 17:27:48,2024-01-31 11:34:36
SM_0096_2024,CUST_SM_096,2024-01-14 20:42:39,fulfilled,86.38,79.98,6.40,0.00,0.00,credit_card,PA,false,,new,google_search,2024-01-14 20:42:39,2024-01-15 08:33:09
SM_0097_2024,CUST_SM_097,2024-01-02 15:28:06,fulfilled,199.78,184.98,14.80,0.00,0.00,credit_card,WI,false,,new,instagram_ads,2024-01-02 15:28:06,2024-01-02 19:09:17
SM_0098_2024,CUST_SM_098,2024-01-08 05:09:19,fulfilled,114.36,105.89,8.47,0.00,14.09,paypal,CO,false,,new,podcast_sponsor,2024-01-08 05:09:19,2024-01-08 13:41:18
SM_0099_2024,CUST_SM_099,2024-01-08 21:56:24,fulfilled,35.04,32.45,2.60,0.00,2.54,google_pay,UT,false,,new,facebook_ads,2024-01-08 21:56:24,2024-01-09 14:13:29
SM_0100_2024,CUST_SM_100,2024-01-13 04:52:32,fulfilled,60.87,56.36,4.51,0.00,3.62,apple_pay,OH,false,,new,direct,2024-01-13 04:52:32,2024-01-13 14:44:43
SM_0101_2024,CUST_SM_101,2024-01-23 22:03:17,fulfilled,215.99,199.99,16.00,0.00,0.00,google_pay,MN,false,,new,tiktok_ads,2024-01-23 22:03:17,2024-01-24 01:44:04
SM_0102_2024,CUST_SM_102,2024-01-20 23:59:40,fulfilled,70.19,64.99,5.20,0.00,0.00,credit_card,OH,false,,new,direct,2024-01-20 23:59:40,2024-01-21 20:18:39
SM_0103_2024,CUST_SM_103,2024-01-26 03:04:09,fulfilled,226.78,209.98,16.80,0.00,0.00,google_pay,CA,false,,new,instagram_ads,2024-01-26 03:04:09,2024-01-26 21:10:46
SM_0104_2024,CUST_SM_104,2024-01-14 06:21:43,fulfilled,295.50,273.61,21.89,0.00,1.36,google_pay,NV,false,,new,google_search,2024-01-14 06:21:43,2024-01-15 01:26:17
SM_0105_2024,CUST_SM_105,2024-01-26 23:22:32,fulfilled,135.32,125.30,10.02,0.00,17.66,paypal,AZ,false,,new,instagram_ads,2024-01-26 23:22:32,2024-01-27 19:26:19
SM_0106_2024,CUST_SM_106,2024-01-16 16:23:28,fulfilled,51.62,47.80,3.82,0.00,2.19,paypal,FL,false,,new,direct,2024-01-16 16:23:28,2024-01-17 08:07:40
SM_0107_2024,CUST_SM_107,2024-01-13 08:00:24,fulfilled,79.43,73.55,5.88,0.00,16.43,apple_pay,NV,false,,new,amazon_ads,2024-01-13 08:00:24,2024-01-14 02:35:23
SM_0108_2024,CUST_SM_108,2024-01-30 11:37:35,fulfilled,36.98,24.99,2.00,9.99,0.00,apple_pay,NC,false,,new,youtube_ads,2024-01-30 11:37:35,2024-01-30 19:54:06
SM_0109_2024,CUST_SM_109,2024-01-23 17:09:21,fulfilled,101.16,93.66,7.49,0.00,1.32,apple_pay,CO,false,,new,podcast_sponsor,2024-01-23 17:09:21,2024-01-24 10:15:09
SM_0110_2024,CUST_SM_110,2024-01-23 17:14:53,fulfilled,92.43,85.59,6.85,0.00,14.39,apple_pay,MN,false,,new,instagram_ads,2024-01-23 17:14:53,2024-01-24 04:48:48
SM_0111_2024,CUST_SM_111,2024-01-23 18:42:22,shipped,40.32,37.33,2.99,0.00,12.66,apple_pay,CA,false,,new,word_of_mouth,2024-01-23 18:42:22,2024-01-24 10:48:29
SM_0112_2024,CUST_SM_112,2024-01-09 03:03:15,fulfilled,129.52,119.93,9.59,0.00,5.04,google_pay,NV,false,,new,direct,2024-01-09 03:03:15,2024-01-09 23:55:09
SM_0113_2024,CUST_SM_113,2024-01-24 08:32:15,fulfilled,107.93,99.93,7.99,0.00,0.05,paypal,IL,false,,new,word_of_mouth,2024-01-24 08:32:15,2024-01-24 15:51:29
SM_0114_2024,CUST_SM_114,2024-01-27 22:12:37,fulfilled,43.19,39.99,3.20,0.00,0.00,credit_card,OR,false,,new,word_of_mouth,2024-01-27 22:12:37,2024-01-28 14:36:32
SM_0115_2024,CUST_SM_115,2024-01-19 17:43:40,fulfilled,65.80,60.93,4.87,0.00,4.06,google_pay,NY,false,,new,email,2024-01-19 17:43:40,2024-01-19 20:03:59
SM_0116_2024,CUST_SM_116,2024-01-20 13:23:06,fulfilled,215.99,199.99,16.00,0.00,0.00,credit_card,NC,false,,new,instagram_ads,2024-01-20 13:23:06,2024-01-20 18:35:49
SM_0117_2024,CUST_SM_117,2024-01-29 20:55:46,fulfilled,120.63,111.70,8.94,0.00,8.28,apple_pay,WA,false,,new,podcast_sponsor,2024-01-29 20:55:46,2024-01-30 05:30:03
SM_0118_2024,CUST_SM_118,2024-01-03 14:49:15,fulfilled,151.17,139.97,11.20,0.00,0.00,credit_card,UT,false,,new,amazon_ads,2024-01-03 14:49:15,2024-01-03 21:33:50
SM_0119_2024,CUST_SM_119,2024-01-02 22:49:28,fulfilled,58.15,53.85,4.31,0.00,1.13,credit_card,KS,false,,new,instagram_ads,2024-01-02 22:49:28,2024-01-03 17:55:30
SM_0120_2024,CUST_SM_120,2024-01-19 12:38:27,fulfilled,237.58,219.98,17.60,0.00,0.00,paypal,NY,false,,new,direct,2024-01-19 12:38:27,2024-01-19 14:46:02
SM_0121_2024,CUST_SM_121,2024-01-08 18:55:02,fulfilled,215.99,199.99,16.00,0.00,0.00,credit_card,TX,false,,new,amazon_ads,2024-01-08 18:55:02,2024-01-09 18:42:41
SM_0122_2024,CUST_SM_122,2024-01-12 09:16:13,fulfilled,36.19,24.26,1.94,9.99,0.73,paypal,MN,false,,new,word_of_mouth,2024-01-12 09:16:13,2024-01-12 12:31:22
SM_0123_2024,CUST_SM_123,2024-01-27 15:19:54,fulfilled,64.70,59.91,4.79,0.00,5.07,apple_pay,FL,false,,new,google_search,2024-01-27 15:19:54,2024-01-27 19:54:28
SM_0124_2024,CUST_SM_124,2024-01-20 05:30:11,fulfilled,37.79,34.99,2.80,0.00,0.00,apple_pay,AZ,false,,new,email,2024-01-20 05:30:11,2024-01-20 22:47:18
SM_0125_2024,CUST_SM_125,2024-01-03 04:04:37,fulfilled,52.77,39.61,3.17,9.99,15.38,paypal,AZ,false,,new,facebook_ads,2024-01-03 04:04:37,2024-01-03 16:27:38
SM_0126_2024,CUST_SM_126,2024-01-16 19:53:01,fulfilled,251.79,233.14,18.65,0.00,1.84,credit_card,IL,false,,new,instagram_ads,2024-01-16 19:53:01,2024-01-17 14:46:20
SM_0127_2024,CUST_SM_127,2024-01-25 12:30:50,fulfilled,37.62,25.58,2.05,9.99,9.41,paypal,NV,false,,new,instagram_ads,2024-01-25 12:30:50,2024-01-25 21:28:43
SM_0128_2024,CUST_SM_128,2024-01-06 06:05:53,fulfilled,126.23,116.88,9.35,0.00,13.09,paypal,OR,false,,new,word_of_mouth,2024-01-06 06:05:53,2024-01-06 10:11:33
SM_0129_2024,CUST_SM_129,2024-01-29 12:14:44,fulfilled,64.79,59.99,4.80,0.00,0.00,apple_pay,TX,false,,new,amazon_ads,2024-01-29 12:14:44,2024-01-29 18:26:45
SM_0130_2024,CUST_SM_130,2024-01-16 17:08:11,fulfilled,107.98,99.98,8.00,0.00,0.00,apple_pay,NC,false,,new,word_of_mouth,2024-01-16 17:08:11,2024-01-16 21:53:29
SM_0131_2024,CUST_SM_131,2024-01-10 06:56:27,fulfilled,112.35,104.03,8.32,0.00,3.94,paypal,TX,false,,new,tiktok_ads,2024-01-10 06:56:27,2024-01-10 23:49:02
SM_0132_2024,CUST_SM_132,2024-01-26 19:00:54,fulfilled,104.48,96.74,7.74,0.00,13.24,apple_pay,IL,false,,new,amazon_ads,2024-01-26 19:00:54,2024-01-26 23:09:09
SM_0133_2024,CUST_SM_133,2024-01-31 07:26:58,fulfilled,217.62,201.50,16.12,0.00,13.48,apple_pay,PA,false,,new,email,2024-01-31 07:26:58,2024-02-01 01:05:14
SM_0134_2024,CUST_SM_134,2024-01-20 13:51:11,shipped,166.27,153.96,12.32,0.00,1.00,apple_pay,NC,false,,new,instagram_ads,2024-01-20 13:51:11,2024-01-21 07:42:42
SM_0135_2024,CUST_SM_135,2024-01-25 19:24:26,fulfilled,149.18,138.13,11.05,0.00,31.83,paypal,KS,false,,new,word_of_mouth,2024-01-25 19:24:26,2024-01-26 18:11:42
